,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Sterling Brown,36:32,4.0,11.0,36.4,2.0,6.0,33.3,0.0,0.0,0.0,3.0,10.0,13.0,3.0,1.0,0.0,0.0,1.0,10.0,-15.0,12/23/2021,Milwaukee Bucks,33.75
Dorian Finney-Smith,38:45,3.0,11.0,27.3,2.0,9.0,22.2,4.0,4.0,100.0,0.0,3.0,3.0,3.0,0.0,2.0,0.0,4.0,12.0,-6.0,12/23/2021,Milwaukee Bucks,25.25
Dwight Powell,21:29,5.0,5.0,100.0,1.0,1.0,100.0,1.0,2.0,50.0,1.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,12.0,-2.0,12/23/2021,Milwaukee Bucks,20.75
Frank Ntilikina,37:41,5.0,16.0,31.3,2.0,10.0,20.0,2.0,2.0,100.0,0.0,1.0,1.0,5.0,2.0,0.0,3.0,3.0,14.0,-5.0,12/23/2021,Milwaukee Bucks,26.25
Jalen Brunson,38:48,7.0,15.0,46.7,2.0,5.0,40.0,3.0,3.0,100.0,1.0,3.0,4.0,8.0,0.0,0.0,2.0,1.0,19.0,-8.0,12/23/2021,Milwaukee Bucks,36.0
Theo Pinson,21:56,3.0,9.0,33.3,3.0,8.0,37.5,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,4.0,9.0,-4.0,12/23/2021,Milwaukee Bucks,17.0
Moses Brown,8:49,1.0,1.0,100.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,12/23/2021,Milwaukee Bucks,8.75
Brandon Knight,9:35,1.0,4.0,25.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,12/23/2021,Milwaukee Bucks,4.5
Carlik Jones,9:10,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,12/23/2021,Milwaukee Bucks,6.5
Marquese Chriss,12:57,6.0,11.0,54.5,0.0,2.0,0.0,1.0,2.0,50.0,3.0,2.0,5.0,0.0,2.0,0.0,3.0,6.0,13.0,-7.0,12/23/2021,Milwaukee Bucks,21.75
George King,4:18,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,12/23/2021,Milwaukee Bucks,2.25
