,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/17/2001,MIA,IND @ CLE,L,240,89,36,87,41.4,8,20,40.0,9,14,64.3,14,24,38,17,8,5,13,18,-2
04/16/2001,ORL,IND @ CLE,W,240,101,38,87,43.7,5,14,35.7,20,25,80.0,17,33,50,24,9,5,15,24,12
04/14/2001,TOR,PHX @ LAC,W,240,112,47,80,58.8,9,16,56.3,9,11,81.8,11,38,49,31,8,9,22,23,26
04/12/2001,UTA,BOS @ IND,W,240,115,41,84,48.8,8,21,38.1,25,30,83.3,16,32,48,31,8,3,8,16,22
04/10/2001,CHI,BOS @ IND,W,240,105,41,77,53.2,7,13,53.8,16,22,72.7,7,33,40,31,6,7,10,17,21
04/08/2001,SEA,CHH @ NYK,L,240,88,34,75,45.3,6,26,23.1,14,15,93.3,7,26,33,24,4,8,16,20,-13
04/06/2001,LAC,CHH @ NYK,L,265,110,39,97,40.2,4,21,19.0,28,31,90.3,14,30,44,16,10,7,12,28,-3
04/04/2001,GSW,CHI @ IND,W,240,108,44,85,51.8,8,20,40.0,12,17,70.6,11,32,43,28,11,6,12,24,30
04/03/2001,SAC,CHI @ IND,W,240,107,42,95,44.2,8,18,44.4,15,19,78.9,15,39,54,19,10,6,13,19,6
04/01/2001,PHX,CHH @ NJN,L,240,99,40,73,54.8,10,17,58.8,9,14,64.3,8,25,33,22,6,3,21,16,-7
03/31/2001,SAS,CHH @ NJN,W,240,86,31,80,38.8,4,16,25.0,20,27,74.1,13,38,51,18,8,6,14,26,9
03/29/2001,MIA,MIN @ SAC,W,240,104,36,78,46.2,8,18,44.4,24,29,82.8,14,37,51,21,8,7,13,15,8
03/26/2001,PHI,CLE @ SEA,L,240,78,30,74,40.5,4,21,19.0,14,17,82.4,12,29,41,14,9,3,25,25,-12
03/25/2001,ATL,CLE @ SEA,W,240,105,37,81,45.7,7,21,33.3,24,27,88.9,15,28,43,27,9,2,11,17,7
03/23/2001,ORL,CLE @ SEA,W,240,115,39,81,48.1,5,16,31.3,32,40,80.0,12,35,47,31,6,5,12,29,12
03/21/2001,LAL,BOS @ NJN,W,240,107,35,79,44.3,5,14,35.7,32,34,94.1,7,33,40,17,8,3,13,24,7
03/18/2001,DET,MIL @ DET,W,240,100,37,81,45.7,3,14,21.4,23,30,76.7,11,31,42,19,8,1,12,27,4
03/17/2001,PHI,MIL @ DET,W,240,87,36,80,45.0,9,27,33.3,6,8,75.0,10,26,36,28,10,2,10,17,9
03/15/2001,SEA,MIL @ DET,L,240,102,42,78,53.8,6,18,33.3,12,15,80.0,9,29,38,27,6,5,13,20,-6
03/13/2001,TOR,SEA @ MIL,W,240,101,41,89,46.1,10,23,43.5,9,12,75.0,10,30,40,20,8,4,13,25,4
