,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/18/2006,WAS,PHI @ CHA,L,240,103,35,73,47.9,8,27,29.6,25,27,92.6,10,26,36,21,6,1,16,27,-13
04/17/2006,DET,IND @ TOR,W,240,113,45,80,56.3,11,19,57.9,12,21,57.1,7,35,42,24,8,2,17,21,20
04/15/2006,ATL,IND @ TOR,L,240,114,41,84,48.8,8,26,30.8,24,30,80.0,15,24,39,28,6,1,17,28,-6
04/14/2006,NYK,LAC @ SEA,W,240,97,39,78,50.0,6,16,37.5,13,18,72.2,12,30,42,23,10,6,16,23,17
04/12/2006,WAS,LAC @ SEA,W,240,100,35,69,50.7,4,18,22.2,26,31,83.9,4,28,32,23,10,1,14,23,3
04/09/2006,NJN,DEN @ POR,L,240,83,36,96,37.5,5,23,21.7,6,10,60.0,9,30,39,19,12,3,11,22,-12
04/07/2006,MEM,DET @ ORL,L,240,90,33,86,38.4,7,16,43.8,17,22,77.3,12,26,38,19,8,2,12,22,-10
04/05/2006,ORL,DET @ ORL,L,240,105,35,78,44.9,11,24,45.8,24,30,80.0,6,27,33,19,8,5,15,25,-3
04/04/2006,MIA,PHI @ CLE,L,240,89,30,71,42.3,9,19,47.4,20,29,69.0,4,28,32,14,11,2,14,26,-26
04/01/2006,IND,PHI @ CLE,W,240,96,40,94,42.6,7,16,43.8,9,17,52.9,15,28,43,23,6,1,2,16,7
03/31/2006,DET,MIA @ CLE,L,240,105,41,79,51.9,11,19,57.9,12,17,70.6,10,26,36,24,4,3,13,25,-7
03/28/2006,PHX,ORL @ MIN,W,240,132,52,86,60.5,18,32,56.3,10,15,66.7,10,35,45,36,8,3,19,17,22
03/26/2006,TOR,ORL @ MIN,W,265,125,41,74,55.4,9,20,45.0,34,45,75.6,9,32,41,32,5,4,15,20,9
03/24/2006,LAL,WAS @ LAC,L,240,96,34,81,42.0,10,22,45.5,18,26,69.2,8,36,44,25,10,3,12,23,-5
03/22/2006,SEA,CHI @ IND,L,240,105,39,82,47.6,5,17,29.4,22,32,68.8,9,28,37,23,7,3,15,29,-9
03/20/2006,POR,CHI @ IND,W,240,100,37,72,51.4,6,14,42.9,20,30,66.7,11,30,41,20,5,3,10,21,7
03/18/2006,POR,DAL @ NJN,W,240,97,34,75,45.3,7,19,36.8,22,32,68.8,12,23,35,25,10,2,13,19,4
03/17/2006,TOR,DAL @ NJN,L,240,96,38,87,43.7,7,16,43.8,13,20,65.0,10,34,44,21,6,4,10,18,-1
03/15/2006,CHI,DET @ TOR,W,240,104,34,71,47.9,10,19,52.6,26,35,74.3,9,39,48,27,7,3,17,28,16
03/13/2006,ATL,DET @ TOR,W,240,88,32,64,50.0,3,8,37.5,21,30,70.0,8,26,34,20,6,2,21,23,1
03/11/2006,LAC,CLE @ MIA,L,240,98,32,76,42.1,4,13,30.8,30,35,85.7,7,31,38,18,5,4,16,21,-8
03/10/2006,BOS,CLE @ MIA,W,240,92,33,76,43.4,4,11,36.4,22,28,78.6,11,37,48,21,2,3,9,21,6
03/08/2006,SAC,PHI @ BOS,L,240,116,46,85,54.1,9,20,45.0,15,22,68.2,10,26,36,24,7,0,12,32,-7
03/04/2006,NYK,IND @ PHI,L,240,98,38,79,48.1,7,18,38.9,15,19,78.9,5,25,30,31,7,5,8,23,-5
03/01/2006,PHX,MIL @ PHX,L,240,110,41,95,43.2,5,20,25.0,23,33,69.7,12,34,46,19,8,2,8,20,-13
02/27/2006,DEN,UTA @ GSW,W,240,110,42,82,51.2,9,18,50.0,17,26,65.4,13,32,45,26,6,2,11,20,21
02/25/2006,ATL,UTA @ GSW,W,240,99,35,81,43.2,3,16,18.8,26,33,78.8,17,29,46,19,6,2,13,22,10
02/24/2006,PHI,UTA @ GSW,L,240,111,40,80,50.0,6,15,40.0,25,28,89.3,16,26,42,25,10,1,20,25,-5
02/22/2006,CHI,PHI @ MIL,L,240,91,35,91,38.5,7,20,35.0,14,17,82.4,11,31,42,19,8,3,9,20,-6
02/21/2006,NJN,PHI @ MIL,L,240,85,30,70,42.9,4,17,23.5,21,25,84.0,6,29,35,20,9,3,15,26,-4
02/15/2006,IND,GSW @ SAC,L,240,77,29,78,37.2,3,10,30.0,16,19,84.2,9,30,39,16,13,8,15,24,-11
02/14/2006,SEA,GSW @ SAC,W,240,106,40,81,49.4,5,14,35.7,21,26,80.8,14,24,38,32,12,1,14,18,15
02/12/2006,NJN,WAS @ NOK,L,240,79,31,69,44.9,4,13,30.8,13,17,76.5,6,27,33,17,10,0,20,19,-15
02/11/2006,CHA,WAS @ NOK,W,240,99,36,77,46.8,3,10,30.0,24,30,80.0,13,26,39,25,8,9,13,26,6
02/08/2006,ORL,ATL @ SEA,W,290,94,35,88,39.8,5,15,33.3,19,26,73.1,13,39,52,21,9,7,19,24,5
02/06/2006,CLE,BOS @ MIA,L,240,86,32,83,38.6,7,20,35.0,15,21,71.4,19,26,45,18,5,2,12,14,-3
02/04/2006,MEM,BOS @ MIA,W,240,88,30,78,38.5,4,15,26.7,24,32,75.0,15,34,49,21,9,7,12,23,10
02/01/2006,HOU,SEA @ HOU,L,240,84,28,75,37.3,9,24,37.5,19,29,65.5,7,31,38,17,5,4,11,19,-2
01/30/2006,NOK,NYK @ ATL,L,240,93,35,81,43.2,3,18,16.7,20,26,76.9,11,21,32,14,6,7,13,21,-1
01/29/2006,BOS,NYK @ ATL,W,240,83,31,77,40.3,6,9,66.7,15,22,68.2,9,31,40,20,7,7,14,17,4
01/27/2006,TOR,MIA @ CHA,W,240,108,45,77,58.4,8,19,42.1,10,18,55.6,8,34,42,33,7,4,14,24,21
