,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Troy Brown Jr.,22:55,1.0,6.0,16.7,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,2.0,2.0,-14.0,11/11/2022,Sacramento Kings,9.75
Wenyen Gabriel,19:08,4.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,4.0,8.0,10.0,11/11/2022,Sacramento Kings,15.5
Anthony Davis,34:11,8.0,17.0,47.1,0.0,1.0,0.0,8.0,11.0,72.7,6.0,8.0,14.0,3.0,2.0,3.0,2.0,2.0,24.0,-7.0,11/11/2022,Sacramento Kings,55.0
Lonnie Walker IV,33:12,8.0,14.0,57.1,2.0,4.0,50.0,1.0,2.0,50.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,19.0,-14.0,11/11/2022,Sacramento Kings,25.75
Patrick Beverley,26:25,2.0,8.0,25.0,1.0,3.0,33.3,0.0,0.0,0.0,1.0,2.0,3.0,3.0,2.0,0.0,0.0,2.0,5.0,-3.0,11/11/2022,Sacramento Kings,17.75
Russell Westbrook,34:03,6.0,17.0,35.3,4.0,7.0,57.1,5.0,6.0,83.3,3.0,1.0,4.0,11.0,0.0,0.0,5.0,5.0,21.0,-13.0,11/11/2022,Sacramento Kings,42.0
Juan Toscano-Anderson,12:55,2.0,3.0,66.7,1.0,1.0,100.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,3.0,5.0,1.0,11/11/2022,Sacramento Kings,10.25
Austin Reaves,33:04,7.0,12.0,58.3,0.0,2.0,0.0,5.0,5.0,100.0,2.0,3.0,5.0,1.0,1.0,0.0,3.0,1.0,19.0,2.0,11/11/2022,Sacramento Kings,27.25
Max Christie,16:43,2.0,5.0,40.0,2.0,5.0,40.0,1.0,2.0,50.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,7.0,8.0,11/11/2022,Sacramento Kings,16.5
Damian Jones,7:24,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,11/11/2022,Sacramento Kings,8.5
