,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Max Christie,31:46,5.0,13.0,38.5,1.0,3.0,33.3,0.0,0.0,0.0,1.0,4.0,5.0,1.0,0.0,0.0,2.0,0.0,11.0,1.0,10/06/2022,Minnesota Timberwolves,18.25
Wenyen Gabriel,11:40,1.0,5.0,20.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,-1.0,10/06/2022,Minnesota Timberwolves,6.75
Thomas Bryant,25:37,5.0,8.0,62.5,0.0,2.0,0.0,8.0,10.0,80.0,0.0,7.0,7.0,1.0,1.0,1.0,1.0,2.0,18.0,9.0,10/06/2022,Minnesota Timberwolves,31.75
Austin Reaves,21:28,2.0,8.0,25.0,0.0,3.0,0.0,2.0,2.0,100.0,2.0,6.0,8.0,3.0,0.0,1.0,4.0,0.0,6.0,-17.0,10/06/2022,Minnesota Timberwolves,20.5
Scotty Pippen Jr.,32:36,4.0,12.0,33.3,2.0,8.0,25.0,4.0,7.0,57.1,1.0,3.0,4.0,7.0,3.0,2.0,3.0,4.0,14.0,-4.0,10/06/2022,Minnesota Timberwolves,39.0
Lonnie Walker IV,22:31,4.0,13.0,30.8,1.0,7.0,14.3,1.0,2.0,50.0,1.0,4.0,5.0,3.0,1.0,2.0,2.0,2.0,10.0,-20.0,10/06/2022,Minnesota Timberwolves,26.25
Cole Swider,25:24,4.0,16.0,25.0,3.0,11.0,27.3,6.0,6.0,100.0,3.0,2.0,5.0,2.0,2.0,0.0,2.0,3.0,17.0,-9.0,10/06/2022,Minnesota Timberwolves,30.75
Juan Toscano-Anderson,15:18,2.0,4.0,50.0,2.0,4.0,50.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,6.0,-17.0,10/06/2022,Minnesota Timberwolves,9.5
Matt Ryan,13:23,4.0,10.0,40.0,2.0,8.0,25.0,1.0,1.0,100.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,10/06/2022,Minnesota Timberwolves,13.25
Jay Huff,11:52,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,7.0,2.0,0.0,1.0,2.0,3.0,4.0,1.0,10/06/2022,Minnesota Timberwolves,16.75
Dwayne Bacon,20:51,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,3.0,0.0,1.0,1.0,2.0,0.0,-2.0,10/06/2022,Minnesota Timberwolves,13.5
Damian Jones,7:34,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.0,10/06/2022,Minnesota Timberwolves,1.25
