,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Lonnie Walker IV,12:44,3.0,5.0,60.0,2.0,2.0,100.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,8.0,11/13/2022,Brooklyn Nets,12.0
Troy Brown Jr.,13:43,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,11/13/2022,Brooklyn Nets,3.25
Anthony Davis,14:29,5.0,11.0,45.5,0.0,0.0,0.0,2.0,2.0,100.0,4.0,5.0,9.0,0.0,0.0,0.0,0.0,1.0,12.0,5.0,11/13/2022,Brooklyn Nets,23.25
Austin Reaves,15:40,2.0,3.0,66.7,1.0,1.0,100.0,1.0,1.0,100.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,11/13/2022,Brooklyn Nets,7.75
Patrick Beverley,11:34,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,8.0,11/13/2022,Brooklyn Nets,10.0
Russell Westbrook,12:58,3.0,7.0,42.9,1.0,2.0,50.0,1.0,2.0,50.0,1.0,1.0,2.0,5.0,0.0,1.0,1.0,1.0,8.0,2.0,11/13/2022,Brooklyn Nets,20.0
Max Christie,09:07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11/13/2022,Brooklyn Nets,7.5
Kendrick Nunn,02:36,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11/13/2022,Brooklyn Nets,1.25
Wenyen Gabriel,06:12,3.0,5.0,60.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,11/13/2022,Brooklyn Nets,7.5
Matt Ryan,04:22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,11/13/2022,Brooklyn Nets,1.25
