,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Lonnie Walker IV,29:17,2.0,7.0,28.6,0.0,3.0,0.0,1.0,2.0,50.0,1.0,2.0,3.0,5.0,1.0,1.0,2.0,0.0,5.0,-13.0,10/18/2022,Golden State Warriors,19.25
LeBron James,35:12,12.0,26.0,46.2,3.0,10.0,30.0,4.0,4.0,100.0,5.0,10.0,15.0,8.0,0.0,0.0,5.0,2.0,31.0,-10.0,10/18/2022,Golden State Warriors,60.75
Anthony Davis,35:36,10.0,22.0,45.5,0.0,3.0,0.0,7.0,9.0,77.8,0.0,6.0,6.0,0.0,4.0,1.0,3.0,2.0,27.0,-21.0,10/18/2022,Golden State Warriors,43.0
Russell Westbrook,30:41,7.0,12.0,58.3,1.0,3.0,33.3,4.0,5.0,80.0,1.0,10.0,11.0,3.0,1.0,0.0,4.0,1.0,19.0,-6.0,10/18/2022,Golden State Warriors,37.75
Patrick Beverley,24:40,1.0,5.0,20.0,1.0,5.0,20.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,5.0,3.0,-5.0,10/18/2022,Golden State Warriors,20.5
Austin Reaves,16:00,1.0,3.0,33.3,0.0,2.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,-6.0,10/18/2022,Golden State Warriors,4.5
Kendrick Nunn,23:03,5.0,9.0,55.6,3.0,6.0,50.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,3.0,2.0,13.0,-19.0,10/18/2022,Golden State Warriors,21.75
Juan Toscano-Anderson,14:18,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,10/18/2022,Golden State Warriors,4.0
Wenyen Gabriel,7:48,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,10/18/2022,Golden State Warriors,2.75
Matt Ryan,17:49,1.0,4.0,25.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,10/18/2022,Golden State Warriors,6.25
Cole Swider,1:52,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,10/18/2022,Golden State Warriors,2.75
Scotty Pippen Jr.,1:52,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,10/18/2022,Golden State Warriors,2.0
Max Christie,1:52,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10/18/2022,Golden State Warriors,4.75
