,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Lonnie Walker IV,30:29,6.0,14.0,42.9,1.0,6.0,16.7,2.0,3.0,66.7,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,15.0,-27.0,10/26/2022,Denver Nuggets,25.0
LeBron James,35:19,8.0,21.0,38.1,2.0,8.0,25.0,1.0,2.0,50.0,2.0,5.0,7.0,9.0,1.0,0.0,8.0,1.0,19.0,-7.0,10/26/2022,Denver Nuggets,40.25
Anthony Davis,36:26,11.0,19.0,57.9,0.0,1.0,0.0,0.0,1.0,0.0,1.0,13.0,14.0,5.0,3.0,2.0,0.0,1.0,22.0,-22.0,10/26/2022,Denver Nuggets,57.0
Austin Reaves,26:29,3.0,5.0,60.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,8.0,-23.0,10/26/2022,Denver Nuggets,12.5
Patrick Beverley,28:59,1.0,4.0,25.0,0.0,2.0,0.0,4.0,4.0,100.0,1.0,3.0,4.0,3.0,1.0,0.0,0.0,3.0,6.0,-9.0,10/26/2022,Denver Nuggets,17.5
Kendrick Nunn,19:05,4.0,12.0,33.3,1.0,4.0,25.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,3.0,1.0,9.0,9.0,10/26/2022,Denver Nuggets,14.5
Troy Brown Jr.,27:42,3.0,8.0,37.5,0.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,4.0,1.0,0.0,1.0,2.0,6.0,3.0,10/26/2022,Denver Nuggets,19.75
Juan Toscano-Anderson,9:55,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,-11.0,10/26/2022,Denver Nuggets,5.75
Damian Jones,11:34,1.0,2.0,50.0,0.0,0.0,0.0,2.0,4.0,50.0,1.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,4.0,11.0,10/26/2022,Denver Nuggets,11.0
Matt Ryan,8:30,2.0,3.0,66.7,2.0,3.0,66.7,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,7.0,10/26/2022,Denver Nuggets,8.25
Max Christie,2:46,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,7.0,10/26/2022,Denver Nuggets,4.75
Wenyen Gabriel,2:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10/26/2022,Denver Nuggets,0.0
