,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Max Christie,21:00,1.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,3.0,-26.0,10/14/2022,Sacramento Kings,4.75
LeBron James,17:47,4.0,13.0,30.8,0.0,4.0,0.0,2.0,3.0,66.7,2.0,3.0,5.0,0.0,1.0,0.0,2.0,1.0,10.0,-17.0,10/14/2022,Sacramento Kings,17.25
Damian Jones,14:41,1.0,4.0,25.0,0.0,0.0,0.0,5.0,6.0,83.3,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,7.0,-18.0,10/14/2022,Sacramento Kings,11.5
Austin Reaves,23:41,4.0,6.0,66.7,1.0,1.0,100.0,1.0,1.0,100.0,1.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,10.0,-19.0,10/14/2022,Sacramento Kings,21.25
Patrick Beverley,18:14,1.0,5.0,20.0,0.0,2.0,0.0,2.0,2.0,100.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,4.0,-24.0,10/14/2022,Sacramento Kings,7.25
Russell Westbrook,4:53,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,-4.0,10/14/2022,Sacramento Kings,3.25
Matt Ryan,14:35,2.0,8.0,25.0,2.0,7.0,28.6,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,6.0,-11.0,10/14/2022,Sacramento Kings,13.0
Kendrick Nunn,13:56,2.0,6.0,33.3,2.0,4.0,50.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,1.0,6.0,-5.0,10/14/2022,Sacramento Kings,13.0
Wenyen Gabriel,16:29,1.0,3.0,33.3,0.0,1.0,0.0,1.0,4.0,25.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,-18.0,10/14/2022,Sacramento Kings,8.0
Juan Toscano-Anderson,16:33,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,5.0,3.0,-21.0,10/14/2022,Sacramento Kings,6.25
Thomas Bryant,9:39,2.0,4.0,50.0,0.0,1.0,0.0,2.0,3.0,66.7,0.0,4.0,4.0,1.0,1.0,0.0,2.0,2.0,6.0,0.0,10/14/2022,Sacramento Kings,13.5
Cole Swider,17:42,2.0,9.0,22.2,1.0,4.0,25.0,2.0,2.0,100.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,7.0,-15.0,10/14/2022,Sacramento Kings,14.5
Shaquille Harrison,16:41,0.0,4.0,0.0,0.0,1.0,0.0,1.0,4.0,25.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,-17.0,10/14/2022,Sacramento Kings,6.25
Scotty Pippen Jr.,14:05,3.0,6.0,50.0,1.0,3.0,33.3,2.0,3.0,66.7,0.0,2.0,2.0,3.0,0.0,0.0,2.0,1.0,9.0,-18.0,10/14/2022,Sacramento Kings,15.5
Jay Huff,12:00,4.0,6.0,66.7,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,8.0,-14.0,10/14/2022,Sacramento Kings,12.5
Nate Pierre-Louis,8:04,1.0,2.0,50.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,3.0,-8.0,10/14/2022,Sacramento Kings,8.5
