,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Lonnie Walker IV,36:35,9.0,21.0,42.9,2.0,9.0,22.2,6.0,6.0,100.0,1.0,2.0,3.0,3.0,2.0,0.0,1.0,3.0,26.0,-4.0,10/20/2022,LA Clippers,38.75
LeBron James,36:40,7.0,17.0,41.2,2.0,8.0,25.0,4.0,6.0,66.7,2.0,8.0,10.0,6.0,1.0,2.0,2.0,3.0,20.0,-1.0,10/20/2022,LA Clippers,47.5
Anthony Davis,31:56,9.0,16.0,56.3,2.0,4.0,50.0,5.0,7.0,71.4,2.0,6.0,8.0,0.0,2.0,0.0,2.0,2.0,25.0,5.0,10/20/2022,LA Clippers,39.0
Patrick Beverley,33:02,1.0,7.0,14.3,1.0,6.0,16.7,2.0,2.0,100.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,5.0,7.0,10/20/2022,LA Clippers,16.5
Russell Westbrook,27:22,0.0,11.0,0.0,0.0,6.0,0.0,2.0,2.0,100.0,0.0,3.0,3.0,4.0,5.0,0.0,1.0,3.0,2.0,-6.0,10/20/2022,LA Clippers,21.25
Austin Reaves,21:55,1.0,2.0,50.0,0.0,1.0,0.0,2.0,2.0,100.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,5.0,4.0,0.0,10/20/2022,LA Clippers,12.0
Juan Toscano-Anderson,21:38,3.0,7.0,42.9,1.0,4.0,25.0,1.0,1.0,100.0,0.0,4.0,4.0,3.0,1.0,0.0,1.0,2.0,8.0,-2.0,10/20/2022,LA Clippers,19.5
Matt Ryan,12:36,2.0,4.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,-2.0,10/20/2022,LA Clippers,6.75
Kendrick Nunn,11:01,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,-18.0,10/20/2022,LA Clippers,7.0
Damian Jones,7:15,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,-9.0,10/20/2022,LA Clippers,6.25
