,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/18/2007,LAC,DAL @ SEA,W,240,86,35,81,43.2,5,18,27.8,11,11,100,13,21,34,21,7,4,11,17,3
04/16/2007,SAC,PHX @ HOU,W,240,125,48,86,55.8,9,21,42.9,20,22,90.9,7,35,42,28,5,4,11,23,7
04/14/2007,HOU,PHX @ HOU,L,240,112,45,83,54.2,5,17,29.4,17,20,85.0,10,23,33,26,5,3,14,16,-11
04/13/2007,DEN,IND @ MIA,L,240,105,43,92,46.7,6,25,24.0,13,16,81.3,17,30,47,16,5,5,12,16,-2
04/10/2007,LAC,IND @ MIA,W,265,103,37,82,45.1,6,22,27.3,23,30,76.7,8,34,42,20,7,2,10,20,3
04/07/2007,MIN,LAL @ DEN,W,240,96,30,91,33.0,8,30,26.7,28,38,73.7,17,30,47,18,7,4,10,17,2
04/06/2007,PHX,LAL @ SEA,L,240,95,38,80,47.5,7,17,41.2,12,13,92.3,5,28,33,22,6,4,14,19,-8
04/04/2007,SEA,LAL @ SEA,W,265,101,38,87,43.7,8,20,40.0,17,19,89.5,16,39,55,23,5,4,19,15,9
04/03/2007,MIL,DAL @ SAC,W,240,119,42,77,54.5,9,20,45.0,26,31,83.9,12,35,47,29,6,5,21,12,18
03/31/2007,NYK,DAL @ SAC,W,265,103,35,78,44.9,9,20,45.0,24,35,68.6,9,31,40,19,10,3,10,17,9
03/28/2007,SAS,MEM @ SEA,L,240,88,31,66,47.0,8,13,61.5,18,20,90.0,4,34,38,15,6,6,20,18,-4
03/27/2007,DAL,DAL @ NOK,L,240,89,34,81,42.0,7,15,46.7,14,18,77.8,16,21,37,14,8,5,17,17,-16
03/25/2007,HOU,DAL @ NOK,W,240,106,42,85,49.4,6,13,46.2,16,18,88.9,9,34,43,14,1,5,9,9,12
03/23/2007,LAL,NYK @ CLE,L,240,105,38,92,41.3,7,19,36.8,22,29,75.9,15,36,51,22,6,3,10,17,-6
03/20/2007,MEM,IND @ HOU,W,240,114,42,70,60.0,7,14,50.0,23,26,88.5,8,22,30,23,7,5,17,18,11
03/19/2007,BOS,IND @ HOU,W,240,106,40,76,52.6,10,17,58.8,16,24,66.7,8,29,37,19,8,5,16,18,18
03/17/2007,WAS,IND @ HOU,L,240,103,39,80,48.8,5,19,26.3,20,22,90.9,8,24,32,23,5,2,14,19,-22
03/16/2007,NYK,CHA @ MIL,W,240,92,31,73,42.5,9,16,56.3,21,27,77.8,18,25,43,16,5,3,18,16,2
03/13/2007,NJN,LAC @ SAS,L,240,108,40,86,46.5,9,16,56.3,19,27,70.4,19,23,42,23,9,2,14,22,-4
03/10/2007,UTA,LAC @ SAS,L,240,86,33,73,45.2,6,19,31.6,14,19,73.7,6,26,32,24,7,8,16,19,-10
03/09/2007,PHX,CLE @ MIL,L,240,103,41,85,48.2,9,25,36.0,12,13,92.3,10,35,45,20,5,3,11,13,-1
03/06/2007,DEN,IND @ SAC,L,240,91,36,92,39.1,7,18,38.9,12,19,63.2,17,29,46,20,7,8,13,18,-15
03/04/2007,UTA,IND @ SAC,L,240,94,38,85,44.7,4,16,25.0,14,21,66.7,13,24,37,21,6,2,8,29,-14
03/02/2007,CHI,ORL @ DAL,L,240,93,32,81,39.5,6,17,35.3,23,28,82.1,12,25,37,19,6,4,16,18,-11
02/28/2007,ATL,ORL @ DAL,W,240,107,36,83,43.4,5,8,62.5,30,38,78.9,14,32,46,23,8,5,9,14,7
02/27/2007,CLE,PHX @ PHI,L,240,89,39,82,47.6,1,9,11.1,10,15,66.7,12,32,44,20,6,6,16,19,-8
02/23/2007,SEA,GSW @ LAC,W,240,98,36,97,37.1,4,21,19.0,22,29,75.9,26,30,56,20,13,6,9,15,1
02/21/2007,NJN,BOS @ PHX,W,240,111,36,71,50.7,4,12,33.3,35,41,85.4,8,30,38,22,8,1,12,25,4
02/20/2007,CHA,BOS @ PHX,L,240,100,38,83,45.8,6,13,46.2,18,25,72.0,13,34,47,16,3,5,14,20,-4
02/14/2007,SAC,BOS @ PHX,W,240,110,45,78,57.7,6,14,42.9,14,21,66.7,9,36,45,23,5,7,17,23,17
02/13/2007,MEM,ATL @ LAC,L,240,104,41,103,39.8,6,19,31.6,16,27,59.3,24,34,58,21,10,5,17,28,-4
02/10/2007,MEM,BOS @ MIN,W,240,114,48,86,55.8,5,10,50.0,13,22,59.1,11,36,47,26,5,5,10,19,15
02/08/2007,MIL,BOS @ MIN,W,290,109,39,105,37.1,5,20,25.0,26,35,74.3,31,40,71,22,8,6,22,22,8
02/07/2007,DEN,BOS @ MIN,W,265,114,46,106,43.4,6,14,42.9,16,25,64.0,21,36,57,18,7,5,13,21,2
02/05/2007,SAC,LAC @ CLE,L,240,99,39,92,42.4,5,15,33.3,16,24,66.7,13,28,41,17,9,4,11,17,-6
02/03/2007,HOU,MIN @ DAL,W,240,87,29,72,40.3,10,20,50.0,19,23,82.6,10,39,49,22,7,2,16,19,13
02/02/2007,MIN,MIN @ DAL,W,240,90,37,85,43.5,2,10,20.0,14,21,66.7,16,34,50,13,8,9,8,19,7
01/31/2007,PHI,MIN @ DAL,L,240,78,35,89,39.3,3,11,27.3,5,8,62.5,13,27,40,15,3,3,5,19,-11
01/29/2007,POR,SAC @ MIN,W,240,103,38,78,48.7,5,10,50.0,22,27,81.5,13,33,46,20,5,5,8,17,12
01/27/2007,UTA,PHX @ CLE,W,240,94,32,68,47.1,5,12,41.7,25,29,86.2,8,32,40,17,5,11,16,24,11
01/26/2007,SAC,PHX @ CLE,W,240,88,36,81,44.4,5,13,38.5,11,17,64.7,8,37,45,24,5,10,14,21,4
01/24/2007,TOR,NJN @ LAC,L,240,88,35,83,42.2,7,17,41.2,11,14,78.6,11,38,49,17,3,6,15,22,-2
01/23/2007,PHI,NJN @ LAC,L,240,96,35,83,42.2,5,17,29.4,21,28,75.0,17,25,42,14,9,5,15,20,-6
01/20/2007,LAL,NYK @ MIA,W,240,113,41,85,48.2,8,18,44.4,23,29,79.3,17,29,46,20,7,7,11,20,10
01/19/2007,SAS,NYK @ MIA,L,240,86,34,83,41.0,5,11,45.5,13,20,65.0,10,29,39,14,6,3,15,24,-13
01/16/2007,ORL,NJN @ NYK,W,265,84,30,80,37.5,4,17,23.5,20,23,87.0,11,37,48,11,6,5,17,19,6
01/12/2007,WAS,MIA @ LAL,W,240,104,42,77,54.5,8,16,50.0,12,14,85.7,12,25,37,23,5,2,21,19,7
01/10/2007,ATL,UTA @ SEA,W,240,96,34,65,52.3,9,16,56.3,19,26,73.1,3,38,41,20,5,4,21,15,19
01/08/2007,LAC,LAC @ NOK,L,240,90,33,75,44.0,4,14,28.6,20,24,83.3,9,25,34,24,7,2,15,21,-10
01/06/2007,IND,LAC @ NOK,L,240,93,33,72,45.8,5,13,38.5,22,30,73.3,11,26,37,18,6,4,16,29,-7
01/04/2007,DET,LAC @ WAS,L,240,68,29,88,33.0,4,14,28.6,6,9,66.7,14,31,45,13,6,3,13,20,-24
01/02/2007,GSW,LAC @ WAS,L,240,89,36,76,47.4,6,17,35.3,11,15,73.3,7,42,49,18,3,4,17,20,-8
12/30/2006,DAL,PHX @ DET,L,240,80,28,69,40.6,2,10,20.0,22,29,75.9,8,35,43,13,4,1,17,25,-14
12/29/2006,DEN,PHX @ DET,W,240,99,38,81,46.9,5,10,50.0,18,23,78.3,6,41,47,25,8,6,17,20,10
12/27/2006,POR,LAL @ CHA,L,240,85,31,77,40.3,4,13,30.8,19,26,73.1,14,27,41,16,3,8,11,22,-15
12/26/2006,SEA,LAL @ CHA,L,240,94,37,81,45.7,5,20,25.0,15,28,53.6,11,29,40,23,5,2,14,12,-8
12/23/2006,SAS,PHI @ GSW,L,240,77,31,83,37.3,5,11,45.5,10,10,100,15,25,40,11,7,1,17,16,-35
12/22/2006,MEM,PHI @ GSW,W,265,100,37,84,44.0,6,18,33.3,20,29,69.0,19,38,57,20,6,3,16,23,3
12/20/2006,ORL,SAC @ DEN,L,240,83,24,65,36.9,6,9,66.7,29,38,76.3,14,24,38,12,10,5,20,24,-3
12/18/2006,MIA,SAC @ DEN,L,240,99,39,79,49.4,7,14,50.0,14,19,73.7,11,22,33,16,6,4,18,23,-2
12/16/2006,DAL,UTA @ IND,L,240,79,34,83,41.0,3,10,30.0,8,13,61.5,5,34,39,16,6,4,7,15,-11
12/14/2006,SAS,SAC @ UTA,L,240,77,32,79,40.5,2,7,28.6,11,17,64.7,10,23,33,17,6,1,14,16,-26
12/11/2006,CLE,SAC @ UTA,W,240,95,40,73,54.8,1,12,8.3,14,20,70.0,8,28,36,21,5,5,9,14,6
12/09/2006,GSW,SAS @ LAC,L,240,80,30,70,42.9,4,18,22.2,16,24,66.7,7,31,38,18,8,3,21,21,-21
12/08/2006,SEA,ATL @ LAL,L,240,74,28,72,38.9,3,13,23.1,15,26,57.7,11,29,40,13,5,2,27,21,-20
12/06/2006,LAL,ATL @ LAL,W,240,105,44,92,47.8,6,15,40.0,11,17,64.7,20,29,49,20,8,3,15,21,16
12/01/2006,CHI,GSW @ HOU,L,240,108,36,78,46.2,9,18,50.0,27,40,67.5,11,33,44,25,7,6,18,22,-3
11/28/2006,TOR,MIL @ PHX,L,240,77,32,77,41.6,3,12,25.0,10,18,55.6,13,28,41,16,8,3,16,18,-17
11/25/2006,DAL,TOR @ NOK,L,240,73,28,78,35.9,3,10,30.0,14,26,53.8,14,35,49,8,10,5,19,30,-12
11/24/2006,MIN,NYK @ BOS,L,240,79,27,80,33.8,3,17,17.6,22,26,84.6,9,33,42,13,7,5,8,19,-7
11/22/2006,PHX,NYK @ BOS,L,240,83,34,85,40.0,1,14,7.1,14,19,73.7,13,27,40,7,10,1,12,17,-9
11/21/2006,MIA,NYK @ BOS,W,240,101,37,88,42.0,11,19,57.9,16,32,50.0,14,38,52,25,8,4,11,18,15
11/18/2006,MIN,MIL @ IND,W,240,99,39,81,48.1,4,10,40.0,17,20,85.0,10,27,37,17,5,3,15,22,3
11/15/2006,DET,IND @ MIL,W,240,100,38,86,44.2,4,12,33.3,20,23,87.0,19,25,44,18,4,3,7,20,1
11/14/2006,CHA,CHI @ DAL,W,240,94,35,86,40.7,7,16,43.8,17,26,65.4,12,32,44,15,10,6,10,21,9
11/12/2006,LAC,CHI @ DAL,L,240,76,31,68,45.6,2,13,15.4,12,19,63.2,10,28,38,13,7,5,26,22,-16
11/10/2006,POR,ORL @ IND,L,240,91,36,83,43.4,5,18,27.8,14,16,87.5,13,31,44,19,3,3,15,24,-1
11/09/2006,GSW,ORL @ IND,L,240,116,41,81,50.6,5,13,38.5,29,39,74.4,20,25,45,22,4,3,19,27,-5
11/07/2006,GSW,SEA @ MIA,W,240,97,38,89,42.7,6,15,40.0,15,18,83.3,21,31,52,19,5,2,16,17,4
11/05/2006,HOU,SEA @ MIA,W,240,96,33,70,47.1,9,16,56.3,21,35,60.0,9,26,35,20,12,3,16,23,6
11/03/2006,IND,MIN @ DEN,W,240,100,37,84,44.0,3,14,21.4,23,27,85.2,19,34,53,16,2,4,17,22,9
11/01/2006,BOS,MIN @ DEN,W,240,91,36,84,42.9,1,11,9.1,18,33,54.5,10,36,46,17,6,4,15,31,4
