,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Kenrich Williams,17:05,4.0,7.0,57.1,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,4.0,8.0,0.0,10/03/2022,Denver Nuggets,14.25
Aleksej Pokusevski,20:40,2.0,4.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,1.0,1.0,3.0,2.0,5.0,6.0,10/03/2022,Denver Nuggets,18.5
Jeremiah Robinson-Earl,20:41,4.0,9.0,44.4,0.0,4.0,0.0,3.0,4.0,75.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,11.0,5.0,10/03/2022,Denver Nuggets,14.75
Tre Mann,22:56,6.0,11.0,54.5,3.0,6.0,50.0,2.0,2.0,100.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,17.0,2.0,10/03/2022,Denver Nuggets,25.0
Josh Giddey,25:15,6.0,11.0,54.5,2.0,2.0,100.0,0.0,0.0,0.0,2.0,10.0,12.0,9.0,2.0,1.0,4.0,3.0,14.0,-6.0,10/03/2022,Denver Nuggets,47.5
Jalen Williams,25:57,4.0,8.0,50.0,0.0,2.0,0.0,2.0,4.0,50.0,0.0,1.0,1.0,5.0,1.0,0.0,5.0,3.0,10.0,15.0,10/03/2022,Denver Nuggets,18.25
Aaron Wiggins,20:16,5.0,8.0,62.5,4.0,4.0,100.0,1.0,1.0,100.0,3.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,15.0,10.0,10/03/2022,Denver Nuggets,25.25
Darius Bazley,18:48,3.0,9.0,33.3,0.0,3.0,0.0,2.0,5.0,40.0,2.0,6.0,8.0,2.0,0.0,1.0,2.0,1.0,8.0,8.0,10/03/2022,Denver Nuggets,22.0
Ousmane Dieng,22:19,1.0,6.0,16.7,1.0,5.0,20.0,2.0,2.0,100.0,0.0,5.0,5.0,0.0,0.0,1.0,2.0,1.0,5.0,7.0,10/03/2022,Denver Nuggets,12.75
Lindy Waters III,15:05,3.0,4.0,75.0,2.0,3.0,66.7,0.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,8.0,7.0,10/03/2022,Denver Nuggets,14.0
Eugene Omoruyi,7:47,2.0,3.0,66.7,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,-3.0,10/03/2022,Denver Nuggets,6.5
Jaylin Williams,13:01,1.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0,4.0,5.0,2.0,1.0,0.0,0.0,2.0,3.0,6.0,10/03/2022,Denver Nuggets,14.25
David Nwaba,7:35,0.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,-2.0,10/03/2022,Denver Nuggets,5.5
Sacha Killeya-Jones,2:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10/03/2022,Denver Nuggets,2.0
