,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Luguentz Dort,40:02,5.0,14.0,35.7,2.0,6.0,33.3,0.0,0.0,0.0,2.0,5.0,7.0,3.0,4.0,0.0,0.0,4.0,12.0,1.0,11/09/2022,Milwaukee Bucks,34.25
Aleksej Pokusevski,39:06,6.0,11.0,54.5,4.0,7.0,57.1,1.0,2.0,50.0,4.0,6.0,10.0,2.0,2.0,2.0,2.0,1.0,17.0,-11.0,11/09/2022,Milwaukee Bucks,41.5
Jeremiah Robinson-Earl,12:32,2.0,6.0,33.3,1.0,3.0,33.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,5.0,-8.0,11/09/2022,Milwaukee Bucks,5.75
Josh Giddey,44:10,9.0,19.0,47.4,0.0,4.0,0.0,0.0,2.0,0.0,5.0,10.0,15.0,6.0,0.0,0.0,1.0,1.0,18.0,-8.0,11/09/2022,Milwaukee Bucks,45.25
Shai Gilgeous-Alexander,46:05,13.0,25.0,52.0,2.0,5.0,40.0,11.0,13.0,84.6,1.0,3.0,4.0,4.0,0.0,2.0,4.0,5.0,39.0,3.0,11/09/2022,Milwaukee Bucks,53.0
Jalen Williams,22:34,3.0,6.0,50.0,1.0,2.0,50.0,2.0,2.0,100.0,1.0,4.0,5.0,2.0,1.0,1.0,0.0,2.0,9.0,-4.0,11/09/2022,Milwaukee Bucks,22.75
Tre Mann,35:51,8.0,16.0,50.0,5.0,9.0,55.6,0.0,0.0,0.0,1.0,5.0,6.0,1.0,2.0,0.0,2.0,5.0,21.0,4.0,11/09/2022,Milwaukee Bucks,35.5
Darius Bazley,3:58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,11/09/2022,Milwaukee Bucks,2.75
Aaron Wiggins,6:32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,7.0,11/09/2022,Milwaukee Bucks,6.25
Isaiah Joe,4:58,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,11/09/2022,Milwaukee Bucks,9.5
Mike Muscala,17:08,2.0,9.0,22.2,2.0,6.0,33.3,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,3.0,6.0,2.0,11/09/2022,Milwaukee Bucks,14.5
Kenrich Williams,17:04,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,-12.0,11/09/2022,Milwaukee Bucks,4.25
