,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Luguentz Dort,30:37,8.0,15.0,53.3,1.0,6.0,16.7,2.0,3.0,66.7,0.0,3.0,3.0,1.0,1.0,1.0,0.0,2.0,19.0,-4.0,11/03/2022,Denver Nuggets,28.75
Aleksej Pokusevski,27:39,3.0,9.0,33.3,0.0,4.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,1.0,1.0,2.0,0.0,2.0,6.0,-11.0,11/03/2022,Denver Nuggets,22.25
Jeremiah Robinson-Earl,22:47,4.0,10.0,40.0,2.0,5.0,40.0,0.0,2.0,0.0,1.0,6.0,7.0,1.0,2.0,0.0,0.0,1.0,10.0,-22.0,11/03/2022,Denver Nuggets,25.25
Josh Giddey,31:54,7.0,14.0,50.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,4.0,3.0,16.0,-10.0,11/03/2022,Denver Nuggets,25.75
Shai Gilgeous-Alexander,35:12,13.0,17.0,76.5,0.0,0.0,0.0,11.0,11.0,100.0,1.0,3.0,4.0,3.0,2.0,0.0,4.0,3.0,37.0,-6.0,11/03/2022,Denver Nuggets,48.5
Kenrich Williams,22:08,2.0,5.0,40.0,1.0,2.0,50.0,0.0,0.0,0.0,3.0,3.0,6.0,1.0,1.0,0.0,0.0,2.0,5.0,-4.0,11/03/2022,Denver Nuggets,16.5
Jalen Williams,14:19,4.0,7.0,57.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,-11.0,11/03/2022,Denver Nuggets,11.0
Darius Bazley,13:06,1.0,5.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,9.0,11/03/2022,Denver Nuggets,14.75
Tre Mann,17:24,2.0,5.0,40.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,4.0,-8.0,11/03/2022,Denver Nuggets,11.5
Ousmane Dieng,12:04,1.0,3.0,33.3,0.0,2.0,0.0,1.0,2.0,50.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,11/03/2022,Denver Nuggets,7.75
Mike Muscala,12:51,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,11/03/2022,Denver Nuggets,2.5
