,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Jalen Williams,30:34,7.0,8.0,87.5,1.0,1.0,100.0,6.0,7.0,85.7,1.0,0.0,1.0,2.0,1.0,0.0,2.0,4.0,21.0,-4.0,10/13/2022,San Antonio Spurs,26.75
Jeremiah Robinson-Earl,18:25,1.0,7.0,14.3,0.0,4.0,0.0,3.0,3.0,100.0,0.0,3.0,3.0,1.0,3.0,0.0,1.0,5.0,5.0,-8.0,10/13/2022,San Antonio Spurs,15.75
Jaylin Williams,26:08,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,25.0,0.0,11.0,11.0,2.0,0.0,1.0,0.0,3.0,1.0,-1.0,10/13/2022,San Antonio Spurs,19.75
Josh Giddey,24:53,7.0,13.0,53.8,2.0,3.0,66.7,2.0,3.0,66.7,3.0,3.0,6.0,6.0,2.0,0.0,3.0,3.0,18.0,-12.0,10/13/2022,San Antonio Spurs,38.0
Luguentz Dort,12:54,4.0,8.0,50.0,0.0,4.0,0.0,4.0,6.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,12.0,-8.0,10/13/2022,San Antonio Spurs,11.0
Tre Mann,30:10,6.0,16.0,37.5,4.0,8.0,50.0,1.0,1.0,100.0,0.0,1.0,1.0,6.0,0.0,0.0,2.0,2.0,17.0,14.0,10/13/2022,San Antonio Spurs,28.25
Aleksej Pokusevski,18:04,3.0,9.0,33.3,0.0,5.0,0.0,2.0,2.0,100.0,1.0,5.0,6.0,1.0,0.0,1.0,1.0,3.0,8.0,1.0,10/13/2022,San Antonio Spurs,18.5
Darius Bazley,21:25,3.0,5.0,60.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0,3.0,4.0,2.0,0.0,2.0,0.0,1.0,8.0,9.0,10/13/2022,San Antonio Spurs,20.0
Ousmane Dieng,27:31,5.0,8.0,62.5,1.0,3.0,33.3,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,11.0,18.0,10/13/2022,San Antonio Spurs,19.0
Lindy Waters III,11:46,0.0,3.0,0.0,0.0,2.0,0.0,5.0,5.0,100.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,17.0,10/13/2022,San Antonio Spurs,9.75
Eugene Omoruyi,9:08,2.0,3.0,66.7,1.0,1.0,100.0,2.0,2.0,100.0,0.0,3.0,3.0,0.0,2.0,1.0,0.0,2.0,7.0,10.0,10/13/2022,San Antonio Spurs,17.25
Aaron Wiggins,9:02,2.0,5.0,40.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,-6.0,10/13/2022,San Antonio Spurs,7.75
