,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Lindy Waters III,27:16,3.0,9.0,33.3,3.0,9.0,33.3,1.0,1.0,100.0,2.0,4.0,6.0,5.0,0.0,0.0,1.0,1.0,10.0,9.0,10/09/2022,Ra'anana Maccabi Ra'anana,26.0
Ousmane Dieng,31:55,8.0,12.0,66.7,2.0,4.0,50.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,1.0,0.0,3.0,0.0,18.0,17.0,10/09/2022,Ra'anana Maccabi Ra'anana,30.5
Aleksej Pokusevski,26:14,6.0,9.0,66.7,3.0,6.0,50.0,0.0,0.0,0.0,0.0,6.0,6.0,10.0,0.0,1.0,0.0,2.0,15.0,41.0,10/09/2022,Ra'anana Maccabi Ra'anana,41.0
Luguentz Dort,17:38,8.0,15.0,53.3,4.0,9.0,44.4,3.0,5.0,60.0,2.0,2.0,4.0,2.0,1.0,0.0,1.0,1.0,23.0,8.0,10/09/2022,Ra'anana Maccabi Ra'anana,34.5
Aaron Wiggins,25:15,4.0,7.0,57.1,2.0,4.0,50.0,3.0,3.0,100.0,0.0,3.0,3.0,2.0,2.0,1.0,2.0,0.0,13.0,37.0,10/09/2022,Ra'anana Maccabi Ra'anana,25.75
Jalen Williams,25:16,4.0,6.0,66.7,0.0,1.0,0.0,7.0,8.0,87.5,0.0,4.0,4.0,13.0,2.0,0.0,3.0,2.0,15.0,46.0,10/09/2022,Ra'anana Maccabi Ra'anana,42.0
Eugene Omoruyi,29:15,9.0,15.0,60.0,4.0,6.0,66.7,3.0,3.0,100.0,6.0,6.0,12.0,1.0,0.0,0.0,1.0,4.0,25.0,24.0,10/09/2022,Ra'anana Maccabi Ra'anana,43.0
Jaylin Williams,27:26,6.0,8.0,75.0,1.0,1.0,100.0,1.0,1.0,100.0,3.0,9.0,12.0,4.0,0.0,0.0,3.0,5.0,14.0,18.0,10/09/2022,Ra'anana Maccabi Ra'anana,34.0
David Nwaba,16:37,1.0,2.0,50.0,0.0,1.0,0.0,3.0,4.0,75.0,2.0,3.0,5.0,0.0,1.0,0.0,1.0,1.0,5.0,28.0,10/09/2022,Ra'anana Maccabi Ra'anana,12.75
Jaden Shackelford,13:08,2.0,4.0,50.0,2.0,3.0,66.7,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,7.0,10/09/2022,Ra'anana Maccabi Ra'anana,9.75
