,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Luguentz Dort,31:37,5.0,16.0,31.3,3.0,8.0,37.5,1.0,2.0,50.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,14.0,-3.0,11/01/2022,Orlando Magic,22.5
Jalen Williams,21:46,3.0,7.0,42.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,6.0,-9.0,11/01/2022,Orlando Magic,10.25
Jeremiah Robinson-Earl,21:50,5.0,8.0,62.5,0.0,2.0,0.0,1.0,1.0,100.0,0.0,5.0,5.0,2.0,3.0,1.0,0.0,3.0,11.0,22.0,11/01/2022,Orlando Magic,28.25
Josh Giddey,25:03,3.0,12.0,25.0,0.0,3.0,0.0,1.0,1.0,100.0,0.0,1.0,1.0,10.0,1.0,1.0,2.0,2.0,7.0,-1.0,11/01/2022,Orlando Magic,26.25
Shai Gilgeous-Alexander,32:54,12.0,18.0,66.7,0.0,3.0,0.0,10.0,11.0,90.9,0.0,4.0,4.0,6.0,3.0,2.0,5.0,2.0,34.0,-2.0,11/01/2022,Orlando Magic,55.5
Darius Bazley,17:43,2.0,5.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,4.0,-1.0,11/01/2022,Orlando Magic,15.5
Tre Mann,26:13,4.0,8.0,50.0,2.0,5.0,40.0,3.0,4.0,75.0,1.0,4.0,5.0,3.0,0.0,0.0,0.0,2.0,13.0,21.0,11/01/2022,Orlando Magic,24.75
Ousmane Dieng,17:15,3.0,4.0,75.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,1.0,1.0,8.0,12.0,11/01/2022,Orlando Magic,16.5
Aleksej Pokusevski,31:16,7.0,13.0,53.8,2.0,5.0,40.0,0.0,0.0,0.0,4.0,5.0,9.0,1.0,2.0,3.0,2.0,0.0,16.0,22.0,11/01/2022,Orlando Magic,38.75
Aaron Wiggins,12:40,1.0,3.0,33.3,1.0,3.0,33.3,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,3.0,-14.0,11/01/2022,Orlando Magic,6.25
Isaiah Joe,1:44,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,11/01/2022,Orlando Magic,0.0
