,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Franz Wagner,35:37,4.0,10.0,40.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,3.0,4.0,0.0,3.0,3.0,8.0,-8.0,10/21/2022,Atlanta Hawks,27.75
Paolo Banchero,33:38,6.0,18.0,33.3,1.0,6.0,16.7,7.0,8.0,87.5,2.0,10.0,12.0,2.0,1.0,3.0,4.0,1.0,20.0,-10.0,10/21/2022,Atlanta Hawks,44.5
Wendell Carter Jr.,32:57,4.0,13.0,30.8,0.0,7.0,0.0,6.0,7.0,85.7,1.0,7.0,8.0,2.0,0.0,0.0,2.0,3.0,14.0,-12.0,10/21/2022,Atlanta Hawks,26.0
Terrence Ross,35:18,4.0,8.0,50.0,1.0,4.0,25.0,2.0,2.0,100.0,1.0,3.0,4.0,2.0,0.0,1.0,1.0,4.0,11.0,-8.0,10/21/2022,Atlanta Hawks,21.0
Jalen Suggs,15:50,1.0,5.0,20.0,0.0,3.0,0.0,1.0,3.0,33.3,1.0,1.0,2.0,1.0,3.0,0.0,3.0,3.0,3.0,-6.0,10/21/2022,Atlanta Hawks,11.5
Cole Anthony,28:29,8.0,12.0,66.7,4.0,5.0,80.0,5.0,7.0,71.4,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,25.0,-1.0,10/21/2022,Atlanta Hawks,33.0
Chuma Okeke,14:22,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10/21/2022,Atlanta Hawks,4.75
Mo Bamba,15:03,2.0,6.0,33.3,1.0,3.0,33.3,2.0,2.0,100.0,1.0,5.0,6.0,2.0,0.0,0.0,1.0,1.0,7.0,2.0,10/21/2022,Atlanta Hawks,17.5
Bol Bol,11:45,2.0,3.0,66.7,0.0,0.0,0.0,1.0,1.0,100.0,1.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,5.0,-4.0,10/21/2022,Atlanta Hawks,12.25
R.J. Hampton,16:23,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,-5.0,10/21/2022,Atlanta Hawks,4.0
Kevon Harris,0:38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10/21/2022,Atlanta Hawks,1.25
