,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Franz Wagner,32:28,8.0,16.0,50.0,3.0,7.0,42.9,7.0,8.0,87.5,3.0,5.0,8.0,4.0,2.0,0.0,2.0,1.0,26.0,-1.0,02/14/2022,Denver Nuggets,46.5
Wendell Carter Jr.,34:03,12.0,22.0,54.5,1.0,5.0,20.0,0.0,0.0,0.0,4.0,8.0,12.0,4.0,2.0,1.0,2.0,3.0,25.0,-7.0,02/14/2022,Denver Nuggets,51.5
Mo Bamba,11:14,1.0,4.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,2.0,-12.0,02/14/2022,Denver Nuggets,5.25
Jalen Suggs,34:31,5.0,15.0,33.3,0.0,4.0,0.0,6.0,6.0,100.0,2.0,4.0,6.0,3.0,3.0,1.0,3.0,3.0,16.0,-5.0,02/14/2022,Denver Nuggets,34.5
Cole Anthony,25:43,3.0,9.0,33.3,1.0,5.0,20.0,2.0,2.0,100.0,0.0,3.0,3.0,1.0,0.0,0.0,2.0,3.0,9.0,-5.0,02/14/2022,Denver Nuggets,13.75
Gary Harris,36:38,6.0,12.0,50.0,2.0,6.0,33.3,1.0,1.0,100.0,2.0,1.0,3.0,6.0,4.0,0.0,3.0,2.0,15.0,2.0,02/14/2022,Denver Nuggets,35.25
Chuma Okeke,31:35,3.0,10.0,30.0,3.0,8.0,37.5,0.0,0.0,0.0,0.0,5.0,5.0,4.0,4.0,1.0,0.0,1.0,9.0,-4.0,02/14/2022,Denver Nuggets,32.75
Terrence Ross,19:51,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,-15.0,02/14/2022,Denver Nuggets,4.5
Robin Lopez,7:47,1.0,1.0,100.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,-4.0,02/14/2022,Denver Nuggets,8.0
Admiral Schofield,6:10,1.0,2.0,50.0,1.0,2.0,50.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,02/14/2022,Denver Nuggets,7.5
