,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Franz Wagner,26:16,4.0,13.0,30.8,0.0,3.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,1.0,0.0,0.0,1.0,2.0,8.0,-11.0,02/06/2022,Boston Celtics,17.75
Wendell Carter Jr.,28:01,6.0,8.0,75.0,0.0,0.0,0.0,2.0,3.0,66.7,3.0,5.0,8.0,2.0,0.0,1.0,3.0,0.0,14.0,-13.0,02/06/2022,Boston Celtics,27.5
Mo Bamba,26:32,2.0,9.0,22.2,0.0,4.0,0.0,4.0,4.0,100.0,2.0,8.0,10.0,1.0,0.0,2.0,2.0,3.0,8.0,-17.0,02/06/2022,Boston Celtics,25.0
Cole Anthony,32:29,3.0,10.0,30.0,1.0,3.0,33.3,2.0,2.0,100.0,1.0,1.0,2.0,4.0,1.0,0.0,3.0,2.0,9.0,-18.0,02/06/2022,Boston Celtics,18.5
Jalen Suggs,30:17,5.0,11.0,45.5,0.0,1.0,0.0,7.0,7.0,100.0,0.0,6.0,6.0,5.0,3.0,0.0,6.0,5.0,17.0,-21.0,02/06/2022,Boston Celtics,35.0
Gary Harris,25:24,1.0,6.0,16.7,0.0,2.0,0.0,2.0,2.0,100.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,4.0,-13.0,02/06/2022,Boston Celtics,8.75
Chuma Okeke,25:01,3.0,8.0,37.5,2.0,4.0,50.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,2.0,1.0,0.0,8.0,-23.0,02/06/2022,Boston Celtics,23.75
Terrence Ross,18:37,2.0,5.0,40.0,1.0,2.0,50.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,-20.0,02/06/2022,Boston Celtics,6.0
Moritz Wagner,16:15,2.0,8.0,25.0,0.0,4.0,0.0,2.0,2.0,100.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,6.0,-16.0,02/06/2022,Boston Celtics,9.75
Admiral Schofield,6:11,1.0,3.0,33.3,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-8.0,02/06/2022,Boston Celtics,3.5
Ignas Brazdeikis,4:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-5.0,02/06/2022,Boston Celtics,3.0
