,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Franz Wagner,27:48,5.0,13.0,38.5,2.0,2.0,100.0,4.0,4.0,100.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,16.0,-16.0,03/15/2022,Brooklyn Nets,22.25
Wendell Carter Jr.,25:51,6.0,11.0,54.5,1.0,1.0,100.0,5.0,5.0,100.0,3.0,5.0,8.0,4.0,0.0,1.0,1.0,2.0,18.0,-20.0,03/15/2022,Brooklyn Nets,36.0
Mo Bamba,16:36,3.0,6.0,50.0,2.0,4.0,50.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,5.0,8.0,-11.0,03/15/2022,Brooklyn Nets,12.75
R.J. Hampton,31:25,2.0,8.0,25.0,1.0,5.0,20.0,1.0,2.0,50.0,0.0,3.0,3.0,2.0,0.0,0.0,2.0,2.0,6.0,-20.0,03/15/2022,Brooklyn Nets,12.25
Cole Anthony,25:03,5.0,11.0,45.5,3.0,6.0,50.0,6.0,9.0,66.7,0.0,4.0,4.0,7.0,0.0,0.0,2.0,2.0,19.0,-16.0,03/15/2022,Brooklyn Nets,35.0
Markelle Fultz,19:39,1.0,7.0,14.3,0.0,1.0,0.0,3.0,4.0,75.0,0.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,5.0,-28.0,03/15/2022,Brooklyn Nets,17.0
Terrence Ross,10:04,1.0,5.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,-14.0,03/15/2022,Brooklyn Nets,2.75
Chuma Okeke,30:02,3.0,9.0,33.3,3.0,9.0,33.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,9.0,-30.0,03/15/2022,Brooklyn Nets,15.25
Moritz Wagner,22:09,7.0,15.0,46.7,1.0,4.0,25.0,2.0,3.0,66.7,5.0,6.0,11.0,2.0,0.0,0.0,0.0,2.0,17.0,-22.0,03/15/2022,Brooklyn Nets,34.25
Ignas Brazdeikis,18:01,2.0,6.0,33.3,1.0,4.0,25.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,5.0,-17.0,03/15/2022,Brooklyn Nets,7.75
Admiral Schofield,13:22,1.0,4.0,25.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,2.0,3.0,-16.0,03/15/2022,Brooklyn Nets,10.0
