,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/13/2016,SAS,NOP @ MIN,L,240,91,31,77,40.3,12,39,30.8,17,21,81.0,11,30,41,20,8,2,12,23,-5
04/11/2016,UTA,NOP @ MIN,W,240,101,36,81,44.4,11,32,34.4,18,22,81.8,10,37,47,19,7,2,9,15,9
04/10/2016,LAC,CHI @ NOP,L,240,91,30,74,40.5,8,30,26.7,23,33,69.7,5,42,47,18,6,5,16,29,-7
04/08/2016,MEM,CHI @ NOP,W,240,103,30,60,50.0,12,31,38.7,31,39,79.5,6,32,38,18,7,6,19,17,10
04/06/2016,HOU,SAS @ DEN,W,240,88,33,80,41.3,10,33,30.3,12,14,85.7,13,27,40,19,9,4,14,20,2
04/03/2016,MIN,DET @ MIA,W,240,88,32,83,38.6,14,40,35.0,10,17,58.8,15,29,44,19,6,4,11,17,10
04/01/2016,DET,DAL @ DET,W,240,98,39,85,45.9,8,24,33.3,12,14,85.7,8,40,48,18,4,5,10,18,9
03/30/2016,NYK,DAL @ DET,W,240,91,35,85,41.2,8,25,32.0,13,17,76.5,14,28,42,18,7,1,15,15,2
03/28/2016,DEN,PHX @ MIN,W,240,97,36,88,40.9,11,32,34.4,14,15,93.3,9,25,34,23,14,6,4,20,9
03/27/2016,SAC,PHX @ MIN,L,240,111,42,88,47.7,8,24,33.3,19,24,79.2,12,29,41,22,6,2,13,24,-22
03/25/2016,GSW,CHA @ DET,L,240,120,43,96,44.8,18,35,51.4,16,21,76.2,15,36,51,31,3,6,11,19,-8
03/23/2016,POR,CHA @ DET,L,240,103,42,96,43.8,9,30,30.0,10,11,90.9,11,36,47,21,8,6,17,17,-6
03/20/2016,POR,CHA @ BKN,W,265,132,49,89,55.1,15,25,60.0,19,23,82.6,8,42,50,31,7,8,16,21,12
03/18/2016,GSW,GSW @ SAS,L,240,112,41,93,44.1,9,29,31.0,21,22,95.5,11,35,46,25,4,8,13,15,-18
03/16/2016,CLE,GSW @ SAS,L,240,98,37,79,46.8,7,22,31.8,17,19,89.5,4,28,32,24,6,7,11,18,-1
03/14/2016,CHA,MIN @ MEM,W,240,107,42,87,48.3,9,30,30.0,14,18,77.8,6,36,42,30,9,6,15,26,11
03/12/2016,IND,WAS @ DEN,L,240,105,41,85,48.2,8,22,36.4,15,18,83.3,7,33,40,30,7,1,14,21,-7
03/09/2016,DET,NOP @ CHA,L,240,96,39,86,45.3,9,30,30.0,9,11,81.8,7,33,40,25,6,2,10,19,-6
03/07/2016,LAC,NOP @ CHA,L,240,90,30,81,37.0,4,25,16.0,26,32,81.3,12,39,51,15,5,1,15,19,-19
03/06/2016,DEN,NOP @ CHA,L,265,114,41,93,44.1,16,41,39.0,16,20,80.0,8,38,46,29,5,8,12,19,-2
03/03/2016,SAC,POR @ DET,L,240,101,45,94,47.9,7,29,24.1,4,6,66.7,13,34,47,25,5,3,15,25,-3
03/01/2016,ORL,NOP @ HOU,W,240,121,43,77,55.8,9,19,47.4,26,31,83.9,6,30,36,27,7,4,15,19,13
02/28/2016,MIN,MIA @ NYK,W,240,128,47,89,52.8,13,36,36.1,21,21,100,8,35,43,34,9,6,8,26,27
02/26/2016,DEN,MIA @ NYK,W,265,122,45,88,51.1,11,29,37.9,21,27,77.8,10,35,45,25,9,1,14,25,6
02/24/2016,OKC,MIL @ BOS,L,240,103,35,86,40.7,9,28,32.1,24,30,80.0,13,29,42,26,10,4,10,21,-13
02/21/2016,PHI,BOS @ DEN,W,240,129,41,85,48.2,13,34,38.2,34,36,94.4,14,34,48,23,8,3,11,19,26
02/19/2016,ORL,BOS @ DEN,L,265,104,37,89,41.6,19,41,46.3,11,18,61.1,6,39,45,23,8,6,18,12,-6
02/09/2016,UTA,DEN @ SAC,L,265,119,36,75,48.0,11,29,37.9,36,41,87.8,6,30,36,24,5,1,11,21,-2
02/06/2016,MEM,SAC @ CLE,W,265,114,38,88,43.2,15,38,39.5,23,33,69.7,9,33,42,26,6,1,6,21,4
02/05/2016,SAS,SAS @ DAL,L,240,90,33,73,45.2,3,15,20.0,21,27,77.8,5,31,36,17,7,2,15,23,-26
02/03/2016,MIA,SAS @ DAL,L,240,90,34,87,39.1,8,20,40.0,14,19,73.7,8,38,46,18,4,5,4,16,-3
02/01/2016,ATL,TOR @ PHX,L,240,97,31,85,36.5,7,26,26.9,28,38,73.7,10,27,37,14,5,2,6,18,-15
01/31/2016,PHX,TOR @ PHX,W,240,91,31,78,39.7,8,29,27.6,21,23,91.3,13,29,42,15,9,1,15,19,13
01/29/2016,BKN,ORL @ BOS,W,240,91,37,80,46.3,8,21,38.1,9,15,60.0,10,39,49,22,6,5,14,17,12
01/27/2016,GSW,ORL @ BOS,L,240,107,44,87,50.6,11,31,35.5,8,12,66.7,8,26,34,20,4,0,10,21,-20
01/26/2016,LAL,MIA @ BKN,W,240,92,33,76,43.4,6,25,24.0,20,26,76.9,5,30,35,21,5,1,6,20,2
01/24/2016,HOU,MIA @ BKN,L,240,104,36,79,45.6,15,30,50.0,17,22,77.3,8,28,36,17,4,4,16,20,-11
01/22/2016,OKC,ATL @ PHX,L,240,106,40,87,46.0,10,33,30.3,16,18,88.9,7,26,33,24,9,6,8,15,-3
01/20/2016,MIN,ATL @ PHX,W,265,106,42,97,43.3,5,25,20.0,17,22,77.3,9,37,46,18,11,2,12,15,12
01/18/2016,BOS,ATL @ POR,W,265,118,40,93,43.0,16,34,47.1,22,24,91.7,11,40,51,23,4,2,14,21,5
01/17/2016,SAS,ATL @ POR,L,240,83,29,81,35.8,6,23,26.1,19,25,76.0,5,40,45,20,4,6,13,23,-29
01/15/2016,CHI,MIL @ CHA,W,240,83,30,77,39.0,8,22,36.4,15,17,88.2,7,36,43,20,1,6,10,16,6
01/13/2016,OKC,MIL @ CHA,L,240,89,32,82,39.0,6,31,19.4,19,25,76.0,8,33,41,18,7,3,16,20,-19
01/12/2016,CLE,DAL @ OKC,L,265,107,39,79,49.4,11,28,39.3,18,22,81.8,7,37,44,25,4,7,16,16,-3
01/10/2016,MIN,DAL @ OKC,W,240,93,36,77,46.8,6,20,30.0,15,21,71.4,11,28,39,20,7,3,15,19,6
01/08/2016,MIL,GSW @ SAC,L,240,95,35,84,41.7,14,44,31.8,11,16,68.8,16,26,42,27,6,5,16,21,-1
01/06/2016,NOP,IND @ ORL,W,240,100,37,87,42.5,7,28,25.0,19,22,86.4,11,41,52,22,7,6,10,18,9
01/05/2016,SAC,IND @ ORL,W,290,117,45,98,45.9,12,29,41.4,15,23,65.2,13,42,55,22,13,2,17,18,1
