,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/15/2009,HOU,NJN @ NYK,W,240,95,37,77,48.1,6,13,46.2,15,19,78.9,6,35,41,24,3,4,11,23,11
04/13/2009,MIN,NJN @ NYK,W,240,96,32,71,45.1,8,20,40.0,24,27,88.9,7,33,40,19,7,5,11,12,2
04/12/2009,NOH,SAS @ GSW,L,240,92,37,87,42.5,6,22,27.3,12,13,92.3,14,27,41,21,5,3,6,19,-10
04/10/2009,NOH,SAS @ GSW,W,240,100,34,85,40.0,5,24,20.8,27,33,81.8,20,34,54,24,5,2,8,18,8
04/08/2009,UTA,NYK @ ORL,W,240,130,45,82,54.9,11,24,45.8,29,33,87.9,12,35,47,26,16,5,14,28,29
04/05/2009,PHX,SAS @ OKC,W,240,140,51,85,60.0,15,25,60.0,23,25,92.0,12,25,37,34,6,7,16,29,24
04/03/2009,MEM,MIA @ CHA,L,240,102,38,77,49.4,7,22,31.8,19,25,76.0,4,28,32,20,3,4,7,21,-5
04/01/2009,MIA,MIA @ CHA,W,240,98,33,72,45.8,9,26,34.6,23,26,88.5,7,30,37,21,7,5,12,22,2
03/31/2009,MIN,MIA @ CHA,W,240,108,46,83,55.4,8,16,50.0,8,11,72.7,9,37,46,25,9,4,13,18,20
03/29/2009,CLE,OKC @ SAS,L,240,74,29,80,36.3,5,17,29.4,11,17,64.7,9,34,43,23,3,8,13,16,-28
03/27/2009,DEN,LAC @ SAS,L,240,101,31,87,35.6,9,21,42.9,30,37,81.1,20,22,42,14,8,9,6,19,-2
03/25/2009,GSW,LAC @ SAS,W,240,128,48,82,58.5,4,15,26.7,28,32,87.5,8,36,44,27,11,2,14,20,22
03/20/2009,IND,CHA @ TOR,W,240,94,35,83,42.2,5,14,35.7,19,25,76.0,6,37,43,18,7,7,5,19,2
03/19/2009,ATL,CHA @ TOR,L,240,87,36,89,40.4,6,31,19.4,9,13,69.2,16,33,49,15,7,3,13,21,-8
03/17/2009,DET,DET @ DAL,W,240,103,38,67,56.7,6,13,46.2,21,27,77.8,4,29,33,23,3,4,10,18,2
03/15/2009,LAL,DET @ DAL,L,240,100,33,83,39.8,13,34,38.2,21,30,70.0,13,27,40,21,11,4,13,20,-7
03/13/2009,GSW,LAC @ DEN,L,240,110,44,103,42.7,9,27,33.3,13,16,81.3,17,33,50,27,4,5,10,25,-9
03/11/2009,POR,DAL @ POR,W,240,93,37,80,46.3,4,16,25.0,15,19,78.9,10,35,45,19,8,4,8,19,4
03/10/2009,PHX,DAL @ POR,W,240,122,47,88,53.4,10,27,37.0,18,20,90.0,13,33,46,15,7,4,13,19,5
03/07/2009,WAS,DAL @ POR,W,240,119,43,79,54.4,8,17,47.1,25,31,80.6,9,26,35,29,12,4,14,23,16
03/05/2009,NOH,DET @ ATL,L,240,88,30,76,39.5,5,21,23.8,23,26,88.5,12,23,35,12,4,1,9,24,-16
03/04/2009,SAS,DET @ ATL,W,240,107,37,69,53.6,9,19,47.4,24,27,88.9,6,29,35,25,3,9,10,19,5
03/02/2009,OKC,PHX @ MIA,L,240,87,34,80,42.5,7,24,29.2,12,14,85.7,9,25,34,17,11,2,12,15,-9
03/01/2009,TOR,PHX @ MIA,W,240,109,41,93,44.1,7,23,30.4,20,24,83.3,20,37,57,28,5,3,15,23,11
02/27/2009,OKC,CHA @ LAC,W,265,110,42,94,44.7,4,21,19.0,22,27,81.5,15,37,52,28,7,6,13,21,2
02/25/2009,MIL,ORL @ NYK,W,240,116,39,73,53.4,8,16,50.0,30,32,93.8,13,38,51,23,9,11,25,18,20
02/24/2009,SAS,ORL @ NYK,L,240,76,27,79,34.2,3,19,15.8,19,25,76.0,13,33,46,10,2,3,12,21,-17
02/21/2009,SAC,DEN @ MIL,W,240,116,44,82,53.7,5,13,38.5,23,32,71.9,8,41,49,28,13,6,17,14,21
02/20/2009,HOU,DEN @ MIL,L,240,86,34,86,39.5,8,19,42.1,10,15,66.7,10,28,38,16,11,3,13,19,-7
02/18/2009,NJN,IND @ CHA,W,240,113,42,77,54.5,10,14,71.4,19,26,73.1,8,28,36,30,6,4,9,16,15
02/12/2009,BOS,IND @ CHA,L,240,92,32,81,39.5,7,17,41.2,21,24,87.5,8,23,31,16,8,6,8,26,-7
02/10/2009,SAC,IND @ MIL,W,240,118,47,85,55.3,5,12,41.7,19,22,86.4,11,36,47,28,12,6,14,24,18
02/07/2009,CHI,SAS @ BOS,W,265,115,45,97,46.4,7,17,41.2,18,22,81.8,14,33,47,25,9,11,11,23,1
02/05/2009,UTA,SAS @ BOS,L,240,87,34,85,40.0,3,13,23.1,16,19,84.2,8,24,32,21,12,3,14,16,-28
02/04/2009,POR,DEN @ OKC,W,240,104,43,78,55.1,5,14,35.7,13,14,92.9,5,28,33,28,7,7,14,21,5
02/02/2009,ORL,DEN @ OKC,W,240,105,39,73,53.4,5,14,35.7,22,25,88.0,6,32,38,19,6,4,15,27,10
01/31/2009,MIA,CLE @ DET,W,240,111,47,78,60.3,7,16,43.8,10,12,83.3,4,31,35,22,9,4,15,22,15
01/28/2009,GSW,SAS @ PHX,W,240,117,44,89,49.4,8,14,57.1,21,26,80.8,14,39,53,25,6,8,16,18,24
01/25/2009,BOS,PHI @ NOH,L,240,100,32,76,42.1,6,20,30.0,30,36,83.3,12,28,40,12,3,8,15,14,-24
01/23/2009,DET,PHI @ NOH,W,240,112,45,82,54.9,6,14,42.9,16,21,76.2,9,26,35,28,10,8,10,21,21
01/21/2009,MIL,HOU @ IND,L,240,99,30,82,36.6,5,11,45.5,34,39,87.2,9,24,33,13,4,3,7,22,-34
01/19/2009,PHI,MIN @ LAC,W,240,95,35,76,46.1,8,20,40.0,17,20,85.0,6,33,39,16,10,2,16,25,2
01/17/2009,UTA,MIN @ LAC,W,240,115,43,85,50.6,6,18,33.3,23,26,88.5,15,27,42,27,11,2,14,20,7
01/14/2009,NOH,NOH @ CLE,L,240,97,37,74,50.0,9,23,39.1,14,14,100,6,32,38,21,1,4,14,20,-7
01/13/2009,DEN,NOH @ CLE,L,240,97,35,85,41.2,7,23,30.4,20,24,83.3,14,33,47,18,7,8,17,25,-2
01/11/2009,SAC,TOR @ BOS,L,240,95,39,86,45.3,3,20,15.0,14,15,93.3,11,29,40,15,6,10,14,13,-7
01/09/2009,PHX,TOR @ BOS,L,240,100,37,85,43.5,9,20,45.0,17,20,85.0,15,17,32,17,6,3,11,15,-28
01/08/2009,NYK,IND @ LAL,W,240,99,38,81,46.9,10,27,37.0,13,19,68.4,11,32,43,24,14,8,17,14,5
01/06/2009,LAC,IND @ LAL,W,240,107,41,87,47.1,8,28,28.6,17,19,89.5,8,29,37,29,8,6,9,27,5
01/04/2009,MEM,IND @ DEN,L,240,82,32,76,42.1,5,18,27.8,13,17,76.5,10,24,34,15,4,10,12,18,-20
