,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
05/04/1999,SEA,DET @ PHI,L,240,100,36,88,40.9,8,18,44.4,20,29,69.0,9,28,37,21,10,4,11,32,-10
05/03/1999,LAL,SAC @ DEN,L,240,102,35,71,49.3,4,13,30.8,28,40,70.0,9,24,33,13,8,3,17,28,-13
05/01/1999,GSW,SAC @ DEN,W,240,105,40,78,51.3,5,8,62.5,20,25,80.0,14,29,43,24,7,7,14,13,11
04/29/1999,HOU,CHI @ CHH,W,240,91,34,83,41.0,4,14,28.6,19,24,79.2,12,33,45,16,12,6,6,16,10
04/27/1999,VAN,CHI @ CHH,W,240,84,32,74,43.2,1,7,14.3,19,30,63.3,11,30,41,16,14,8,14,24,9
04/26/1999,CHI,VAN @ DAL,W,240,101,41,85,48.2,3,11,27.3,16,17,94.1,17,30,47,18,3,8,10,21,8
04/24/1999,SAC,VAN @ DAL,L,240,102,43,89,48.3,4,14,28.6,12,22,54.5,18,32,50,20,9,5,15,24,-3
04/22/1999,SAS,CLE @ MIL,L,240,76,30,79,38.0,4,8,50.0,12,18,66.7,10,26,36,10,11,1,20,27,-27
04/21/1999,HOU,DAL @ HOU,W,240,109,46,87,52.9,5,12,41.7,12,13,92.3,7,32,39,25,9,7,8,19,14
04/20/1999,PHX,DAL @ HOU,W,240,104,40,77,51.9,5,11,45.5,19,23,82.6,7,34,41,20,9,6,15,21,4
04/17/1999,POR,DEN @ SAC,L,240,94,33,72,45.8,8,17,47.1,20,27,74.1,9,21,30,14,5,5,16,19,-8
04/16/1999,PHX,DEN @ SAC,L,240,85,33,71,46.5,2,8,25.0,17,25,68.0,11,29,40,18,9,2,19,19,-7
04/15/1999,MIN,DEN @ SAC,W,240,101,33,69,47.8,6,10,60.0,29,37,78.4,8,28,36,18,8,5,15,16,6
04/13/1999,SAS,PHX @ SEA,W,240,92,37,80,46.3,3,10,30.0,15,26,57.7,15,35,50,22,8,8,16,21,6
