,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Caris LeVert,24:46,5.0,9.0,55.6,1.0,4.0,25.0,2.0,4.0,50.0,1.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,13.0,-4.0,10/10/2022,Philadelphia 76ers,23.75
Dean Wade,22:42,3.0,8.0,37.5,1.0,3.0,33.3,1.0,1.0,100.0,1.0,6.0,7.0,0.0,0.0,0.0,1.0,1.0,8.0,-14.0,10/10/2022,Philadelphia 76ers,16.75
Jarrett Allen,33:39,7.0,15.0,46.7,0.0,0.0,0.0,5.0,6.0,83.3,4.0,8.0,12.0,0.0,0.0,1.0,1.0,2.0,19.0,-9.0,10/10/2022,Philadelphia 76ers,35.5
Donovan Mitchell,27:34,3.0,9.0,33.3,2.0,5.0,40.0,3.0,6.0,50.0,0.0,5.0,5.0,3.0,1.0,1.0,4.0,4.0,11.0,-6.0,10/10/2022,Philadelphia 76ers,24.75
Darius Garland,31:02,6.0,10.0,60.0,1.0,3.0,33.3,4.0,4.0,100.0,1.0,1.0,2.0,7.0,1.0,0.0,5.0,0.0,17.0,-6.0,10/10/2022,Philadelphia 76ers,30.0
Isaiah Mobley,17:52,1.0,4.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.0,0.0,0.0,0.0,3.0,2.0,-12.0,10/10/2022,Philadelphia 76ers,12.25
Isaac Okoro,18:41,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,1.0,0.0,1.0,0.0,3.0,2.0,-9.0,10/10/2022,Philadelphia 76ers,11.75
Cedi Osman,16:38,1.0,7.0,14.3,0.0,4.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-6.0,10/10/2022,Philadelphia 76ers,4.0
Robin Lopez,2:21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-2.0,10/10/2022,Philadelphia 76ers,2.5
Mamadi Diakite,12:00,3.0,3.0,100.0,0.0,0.0,0.0,2.0,3.0,66.7,2.0,1.0,3.0,0.0,1.0,1.0,2.0,1.0,8.0,-5.0,10/10/2022,Philadelphia 76ers,14.75
Raul Neto,12:00,2.0,3.0,66.7,0.0,0.0,0.0,1.0,2.0,50.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,5.0,-5.0,10/10/2022,Philadelphia 76ers,15.0
Lamar Stevens,12:00,1.0,4.0,25.0,0.0,0.0,0.0,3.0,5.0,60.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,5.0,-5.0,10/10/2022,Philadelphia 76ers,10.25
RJ Nembhard Jr.,8:45,1.0,3.0,33.3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,10/10/2022,Philadelphia 76ers,1.5
