,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Lamar Stevens,30:18,5.0,10.0,50.0,0.0,1.0,0.0,5.0,6.0,83.3,2.0,4.0,6.0,1.0,0.0,0.0,0.0,2.0,15.0,-2.0,11/13/2022,Minnesota Timberwolves,24.0
Kevin Love,29:08,3.0,11.0,27.3,3.0,8.0,37.5,5.0,5.0,100.0,2.0,3.0,5.0,4.0,0.0,0.0,1.0,3.0,14.0,4.0,11/13/2022,Minnesota Timberwolves,27.25
Evan Mobley,32:12,1.0,4.0,25.0,0.0,0.0,0.0,2.0,6.0,33.3,5.0,8.0,13.0,3.0,2.0,0.0,3.0,4.0,4.0,-14.0,11/13/2022,Minnesota Timberwolves,27.25
Caris LeVert,27:35,6.0,12.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,3.0,2.0,5.0,5.0,0.0,1.0,2.0,1.0,13.0,-13.0,11/13/2022,Minnesota Timberwolves,28.25
Darius Garland,40:01,16.0,31.0,51.6,10.0,15.0,66.7,9.0,13.0,69.2,1.0,1.0,2.0,6.0,2.0,0.0,2.0,3.0,51.0,6.0,11/13/2022,Minnesota Timberwolves,70.5
Raul Neto,05:25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.0,11/13/2022,Minnesota Timberwolves,0.0
Robin Lopez,16:15,2.0,4.0,50.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0,6.0,11/13/2022,Minnesota Timberwolves,7.5
Cedi Osman,27:41,4.0,10.0,40.0,2.0,4.0,50.0,4.0,6.0,66.7,0.0,4.0,4.0,2.0,0.0,0.0,1.0,4.0,14.0,-1.0,11/13/2022,Minnesota Timberwolves,22.5
Mamadi Diakite,02:34,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-9.0,11/13/2022,Minnesota Timberwolves,0.0
Isaac Okoro,28:51,3.0,4.0,75.0,1.0,2.0,50.0,1.0,2.0,50.0,3.0,0.0,3.0,1.0,2.0,0.0,1.0,2.0,8.0,15.0,11/13/2022,Minnesota Timberwolves,17.25
