,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Dean Wade,33:30,8.0,11.0,72.7,6.0,8.0,75.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,0.0,0.0,0.0,4.0,22.0,20.0,10/30/2022,New York Knicks,34.5
Evan Mobley,34:15,6.0,13.0,46.2,0.0,2.0,0.0,4.0,4.0,100.0,2.0,5.0,7.0,3.0,1.0,1.0,2.0,5.0,16.0,18.0,10/30/2022,New York Knicks,32.25
Jarrett Allen,25:48,3.0,8.0,37.5,0.0,1.0,0.0,0.0,0.0,0.0,3.0,10.0,13.0,1.0,0.0,0.0,2.0,0.0,6.0,5.0,10/30/2022,New York Knicks,22.75
Caris LeVert,29:16,0.0,9.0,0.0,0.0,4.0,0.0,1.0,1.0,100.0,1.0,2.0,3.0,8.0,0.0,0.0,3.0,2.0,1.0,-12.0,10/30/2022,New York Knicks,15.25
Donovan Mitchell,37:10,12.0,20.0,60.0,8.0,13.0,61.5,6.0,8.0,75.0,0.0,3.0,3.0,12.0,1.0,2.0,4.0,4.0,38.0,18.0,10/30/2022,New York Knicks,67.75
Robin Lopez,9:21,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,-11.0,10/30/2022,New York Knicks,4.0
Cedi Osman,15:12,1.0,7.0,14.3,1.0,6.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,-4.0,10/30/2022,New York Knicks,3.0
Kevin Love,22:28,9.0,14.0,64.3,8.0,13.0,61.5,3.0,3.0,100.0,2.0,6.0,8.0,1.0,0.0,0.0,1.0,1.0,29.0,16.0,10/30/2022,New York Knicks,44.0
Raul Neto,10:50,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,-5.0,10/30/2022,New York Knicks,7.75
Isaac Okoro,21:32,0.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,100.0,0.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,24.0,10/30/2022,New York Knicks,13.5
Lamar Stevens,0:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,10/30/2022,New York Knicks,0.0
Mamadi Diakite,0:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,10/30/2022,New York Knicks,0.0
