,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Isaac Okoro,24:18,6.0,7.0,85.7,1.0,1.0,100.0,4.0,4.0,100.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,3.0,17.0,11.0,10/14/2022,Orlando Magic,26.75
Cedi Osman,22:47,3.0,9.0,33.3,1.0,5.0,20.0,4.0,6.0,66.7,0.0,9.0,9.0,1.0,1.0,0.0,0.0,1.0,11.0,0.0,10/14/2022,Orlando Magic,26.25
Evan Mobley,16:31,1.0,4.0,25.0,0.0,1.0,0.0,6.0,8.0,75.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,3.0,8.0,10.0,10/14/2022,Orlando Magic,15.0
Caris LeVert,26:49,5.0,12.0,41.7,3.0,6.0,50.0,2.0,2.0,100.0,0.0,4.0,4.0,3.0,4.0,0.0,2.0,2.0,15.0,7.0,10/14/2022,Orlando Magic,33.0
Raul Neto,23:14,3.0,7.0,42.9,1.0,4.0,25.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,7.0,11.0,10/14/2022,Orlando Magic,14.0
Robin Lopez,13:17,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,2.0,3.0,2.0,0.0,-6.0,10/14/2022,Orlando Magic,7.75
Lamar Stevens,17:33,2.0,3.0,66.7,2.0,2.0,100.0,6.0,6.0,100.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0,-14.0,10/14/2022,Orlando Magic,14.25
Isaiah Mobley,20:29,4.0,6.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,2.0,8.0,-13.0,10/14/2022,Orlando Magic,16.25
RJ Nembhard Jr.,20:11,3.0,10.0,30.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,7.0,-13.0,10/14/2022,Orlando Magic,14.0
Mamadi Diakite,14:01,2.0,2.0,100.0,2.0,2.0,100.0,2.0,2.0,100.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,8.0,-8.0,10/14/2022,Orlando Magic,9.75
Sharife Cooper,16:50,3.0,6.0,50.0,0.0,1.0,0.0,1.0,1.0,100.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,7.0,-7.0,10/14/2022,Orlando Magic,8.25
Nate Hinton,12:00,3.0,6.0,50.0,2.0,5.0,40.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,8.0,-4.0,10/14/2022,Orlando Magic,15.0
Jamorko Pickett,12:00,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,-4.0,10/14/2022,Orlando Magic,8.0
