,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Caris LeVert,35:54,4.0,14.0,28.6,2.0,6.0,33.3,0.0,0.0,0.0,0.0,3.0,3.0,4.0,2.0,0.0,2.0,4.0,10.0,15.0,10/23/2022,Washington Wizards,23.75
Evan Mobley,36:35,2.0,7.0,28.6,0.0,0.0,0.0,6.0,6.0,100.0,2.0,5.0,7.0,2.0,2.0,1.0,2.0,3.0,10.0,-3.0,10/23/2022,Washington Wizards,26.75
Jarrett Allen,37:30,6.0,13.0,46.2,0.0,0.0,0.0,3.0,4.0,75.0,6.0,8.0,14.0,3.0,0.0,2.0,0.0,2.0,15.0,-1.0,10/23/2022,Washington Wizards,41.0
Isaac Okoro,20:19,1.0,4.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,-5.0,10/23/2022,Washington Wizards,6.5
Donovan Mitchell,44:34,12.0,29.0,41.4,5.0,12.0,41.7,8.0,9.0,88.9,2.0,3.0,5.0,4.0,3.0,1.0,6.0,2.0,37.0,4.0,10/23/2022,Washington Wizards,56.75
Cedi Osman,31:40,6.0,10.0,60.0,3.0,5.0,60.0,1.0,1.0,100.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,16.0,3.0,10/23/2022,Washington Wizards,24.0
Kevin Love,14:22,2.0,6.0,33.3,1.0,4.0,25.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,10/23/2022,Washington Wizards,13.75
Dean Wade,21:19,3.0,4.0,75.0,2.0,3.0,66.7,4.0,5.0,80.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,1.0,12.0,19.0,10/23/2022,Washington Wizards,21.75
Robin Lopez,14:41,3.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,1.0,0.0,0.0,2.0,2.0,6.0,8.0,10/23/2022,Washington Wizards,14.0
Raul Neto,8:06,2.0,5.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,8.0,10/23/2022,Washington Wizards,7.25
