,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Eric Gordon,35:20,6.0,10.0,60.0,3.0,4.0,75.0,1.0,1.0,100.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,16.0,-1.0,01/19/2022,Utah Jazz,22.25
Jae'Sean Tate,25:32,7.0,16.0,43.8,3.0,7.0,42.9,1.0,1.0,100.0,2.0,3.0,5.0,2.0,0.0,0.0,1.0,3.0,18.0,-14.0,01/19/2022,Utah Jazz,28.25
Christian Wood,32:04,5.0,12.0,41.7,3.0,6.0,50.0,0.0,2.0,0.0,2.0,13.0,15.0,4.0,0.0,1.0,2.0,2.0,13.0,3.0,01/19/2022,Utah Jazz,40.25
Kevin Porter Jr.,30:38,6.0,12.0,50.0,3.0,6.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,1.0,4.0,15.0,2.0,01/19/2022,Utah Jazz,29.25
Jalen Green,22:43,3.0,13.0,23.1,1.0,4.0,25.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,1.0,0.0,1.0,0.0,7.0,-14.0,01/19/2022,Utah Jazz,15.25
Garrison Mathews,29:30,5.0,10.0,50.0,5.0,9.0,55.6,8.0,10.0,80.0,1.0,3.0,4.0,2.0,2.0,0.0,0.0,3.0,23.0,22.0,01/19/2022,Utah Jazz,37.5
Armoni Brooks,12:56,3.0,5.0,60.0,3.0,5.0,60.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,9.0,20.0,01/19/2022,Utah Jazz,14.25
Kenyon Martin Jr.,18:15,1.0,5.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0,1.0,0.0,1.0,2.0,16.0,01/19/2022,Utah Jazz,13.75
Alperen Sengun,15:56,2.0,6.0,33.3,1.0,1.0,100.0,2.0,2.0,100.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,7.0,2.0,01/19/2022,Utah Jazz,14.0
Josh Christopher,17:06,3.0,7.0,42.9,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,6.0,-11.0,01/19/2022,Utah Jazz,13.25
