,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Garrison Mathews,18:25,1.0,3.0,33.3,1.0,3.0,33.3,1.0,1.0,100.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,4.0,-3.0,03/26/2022,Portland Trail Blazers,14.75
Jae'Sean Tate,20:21,3.0,8.0,37.5,0.0,2.0,0.0,2.0,2.0,100.0,1.0,3.0,4.0,1.0,0.0,1.0,2.0,5.0,8.0,6.0,03/26/2022,Portland Trail Blazers,15.5
Christian Wood,24:20,5.0,8.0,62.5,2.0,4.0,50.0,1.0,2.0,50.0,0.0,6.0,6.0,0.0,2.0,1.0,4.0,1.0,13.0,6.0,03/26/2022,Portland Trail Blazers,25.5
Kevin Porter Jr.,29:49,4.0,11.0,36.4,2.0,6.0,33.3,0.0,0.0,0.0,0.0,2.0,2.0,11.0,0.0,0.0,3.0,1.0,10.0,10.0,03/26/2022,Portland Trail Blazers,28.5
Jalen Green,31:50,9.0,17.0,52.9,6.0,11.0,54.5,1.0,2.0,50.0,1.0,5.0,6.0,2.0,1.0,1.0,2.0,2.0,25.0,11.0,03/26/2022,Portland Trail Blazers,41.5
Alperen Sengun,25:46,10.0,16.0,62.5,2.0,4.0,50.0,5.0,8.0,62.5,2.0,5.0,7.0,3.0,0.0,1.0,1.0,1.0,27.0,13.0,03/26/2022,Portland Trail Blazers,42.75
Dennis Schroder,28:38,4.0,7.0,57.1,2.0,4.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,4.0,1.0,5.0,1.0,10.0,22.0,03/26/2022,Portland Trail Blazers,33.0
Kenyon Martin Jr.,25:33,5.0,7.0,71.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0,2.0,0.0,1.0,10.0,9.0,03/26/2022,Portland Trail Blazers,22.5
Josh Christopher,19:08,3.0,5.0,60.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,1.0,3.0,0.0,6.0,5.0,03/26/2022,Portland Trail Blazers,14.75
Daishen Nix,16:10,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,2.0,6.0,03/26/2022,Portland Trail Blazers,12.25
