,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Eric Gordon,29:40,6.0,11.0,54.5,3.0,8.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,15.0,-2.0,02/25/2022,Orlando Magic,20.0
Jae'Sean Tate,28:08,6.0,11.0,54.5,1.0,2.0,50.0,0.0,0.0,0.0,1.0,4.0,5.0,6.0,2.0,1.0,0.0,6.0,13.0,1.0,02/25/2022,Orlando Magic,34.75
Christian Wood,27:55,8.0,15.0,53.3,2.0,6.0,33.3,3.0,13.0,23.1,4.0,7.0,11.0,1.0,0.0,0.0,4.0,4.0,21.0,-4.0,02/25/2022,Orlando Magic,35.25
Jalen Green,30:35,9.0,16.0,56.3,4.0,9.0,44.4,1.0,2.0,50.0,0.0,5.0,5.0,2.0,4.0,0.0,1.0,1.0,23.0,-3.0,02/25/2022,Orlando Magic,41.75
Kevin Porter Jr.,21:17,2.0,10.0,20.0,2.0,6.0,33.3,0.0,0.0,0.0,1.0,4.0,5.0,1.0,2.0,0.0,1.0,2.0,6.0,-1.0,02/25/2022,Orlando Magic,18.25
Dennis Schroder,27:31,4.0,10.0,40.0,0.0,5.0,0.0,2.0,2.0,100.0,1.0,2.0,3.0,6.0,0.0,0.0,2.0,3.0,10.0,-19.0,02/25/2022,Orlando Magic,21.75
Kenyon Martin Jr.,20:50,2.0,3.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,-9.0,02/25/2022,Orlando Magic,6.5
Alperen Sengun,18:21,2.0,5.0,40.0,0.0,1.0,0.0,2.0,2.0,100.0,2.0,4.0,6.0,4.0,1.0,2.0,4.0,2.0,6.0,-7.0,02/25/2022,Orlando Magic,23.5
Garrison Mathews,23:14,5.0,9.0,55.6,2.0,6.0,33.3,1.0,1.0,100.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,13.0,2.0,02/25/2022,Orlando Magic,20.5
Josh Christopher,12:29,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,02/25/2022,Orlando Magic,3.5
