,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Eric Gordon,20:59,3.0,5.0,60.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,9.0,-22.0,02/04/2022,San Antonio Spurs,12.25
Jae'Sean Tate,25:48,4.0,8.0,50.0,0.0,1.0,0.0,3.0,4.0,75.0,2.0,2.0,4.0,3.0,1.0,0.0,3.0,2.0,11.0,-11.0,02/04/2022,San Antonio Spurs,21.0
Christian Wood,30:35,5.0,10.0,50.0,1.0,2.0,50.0,2.0,6.0,33.3,3.0,8.0,11.0,1.0,0.0,2.0,3.0,3.0,13.0,-28.0,02/04/2022,San Antonio Spurs,31.25
Kevin Porter Jr.,11:26,2.0,5.0,40.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,5.0,-2.0,02/04/2022,San Antonio Spurs,12.25
Jalen Green,23:24,3.0,9.0,33.3,2.0,4.0,50.0,4.0,4.0,100.0,0.0,2.0,2.0,3.0,1.0,0.0,2.0,3.0,12.0,-35.0,02/04/2022,San Antonio Spurs,21.0
Josh Christopher,29:25,7.0,13.0,53.8,2.0,5.0,40.0,7.0,8.0,87.5,2.0,3.0,5.0,4.0,2.0,0.0,1.0,3.0,23.0,-1.0,02/04/2022,San Antonio Spurs,39.75
Alperen Sengun,28:42,7.0,15.0,46.7,1.0,4.0,25.0,3.0,3.0,100.0,2.0,0.0,2.0,1.0,2.0,3.0,2.0,4.0,18.0,-16.0,02/04/2022,San Antonio Spurs,31.5
Garrison Mathews,18:28,1.0,5.0,20.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,-15.0,02/04/2022,San Antonio Spurs,5.25
Kenyon Martin Jr.,27:59,3.0,7.0,42.9,0.0,2.0,0.0,2.0,2.0,100.0,0.0,5.0,5.0,1.0,0.0,0.0,1.0,2.0,8.0,7.0,02/04/2022,San Antonio Spurs,15.25
Armoni Brooks,15:20,1.0,6.0,16.7,1.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,-1.0,02/04/2022,San Antonio Spurs,7.0
David Nwaba,7:54,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,-1.0,02/04/2022,San Antonio Spurs,2.75
