,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Eric Gordon,25:41,2.0,8.0,25.0,1.0,4.0,25.0,4.0,4.0,100.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,9.0,-11.0,03/01/2022,LA Clippers,12.0
Jae'Sean Tate,19:35,4.0,8.0,50.0,2.0,4.0,50.0,2.0,4.0,50.0,4.0,5.0,9.0,2.0,0.0,0.0,2.0,4.0,12.0,-10.0,03/01/2022,LA Clippers,26.25
Christian Wood,31:15,7.0,11.0,63.6,2.0,4.0,50.0,1.0,2.0,50.0,1.0,7.0,8.0,1.0,0.0,3.0,0.0,2.0,17.0,-10.0,03/01/2022,LA Clippers,35.5
Jalen Green,33:27,9.0,21.0,42.9,1.0,6.0,16.7,1.0,2.0,50.0,3.0,1.0,4.0,1.0,2.0,1.0,0.0,1.0,20.0,-9.0,03/01/2022,LA Clippers,33.0
Dennis Schroder,31:21,2.0,8.0,25.0,2.0,5.0,40.0,2.0,2.0,100.0,1.0,3.0,4.0,6.0,0.0,0.0,6.0,3.0,8.0,-19.0,03/01/2022,LA Clippers,20.0
Kenyon Martin Jr.,23:31,3.0,7.0,42.9,2.0,3.0,66.7,1.0,2.0,50.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,9.0,-6.0,03/01/2022,LA Clippers,18.25
Garrison Mathews,26:12,3.0,10.0,30.0,2.0,7.0,28.6,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,5.0,8.0,-6.0,03/01/2022,LA Clippers,13.0
Josh Christopher,22:02,2.0,8.0,25.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,3.0,0.0,2.0,0.0,4.0,-1.0,03/01/2022,LA Clippers,22.75
Alperen Sengun,21:39,6.0,15.0,40.0,1.0,3.0,33.3,0.0,0.0,0.0,3.0,6.0,9.0,1.0,2.0,2.0,1.0,2.0,13.0,0.0,03/01/2022,LA Clippers,33.75
David Nwaba,5:17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,03/01/2022,LA Clippers,1.25
