,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Jae'Sean Tate,33:42,5.0,8.0,62.5,1.0,2.0,50.0,3.0,3.0,100.0,1.0,4.0,5.0,4.0,1.0,0.0,3.0,1.0,14.0,0.0,11/04/2021,Phoenix Suns,27.25
Christian Wood,36:32,6.0,15.0,40.0,2.0,6.0,33.3,4.0,7.0,57.1,2.0,13.0,15.0,5.0,0.0,3.0,3.0,5.0,18.0,-2.0,11/04/2021,Phoenix Suns,49.75
Alperen Sengun,22:33,4.0,10.0,40.0,1.0,2.0,50.0,1.0,2.0,50.0,1.0,3.0,4.0,5.0,1.0,0.0,2.0,5.0,10.0,-19.0,11/04/2021,Phoenix Suns,24.0
Jalen Green,32:29,3.0,14.0,21.4,2.0,7.0,28.6,8.0,8.0,100.0,0.0,3.0,3.0,3.0,0.0,0.0,2.0,1.0,16.0,-3.0,11/04/2021,Phoenix Suns,24.25
Kevin Porter Jr.,36:02,7.0,17.0,41.2,0.0,5.0,0.0,6.0,6.0,100.0,0.0,6.0,6.0,3.0,0.0,0.0,2.0,4.0,20.0,-5.0,11/04/2021,Phoenix Suns,31.0
Eric Gordon,29:03,5.0,10.0,50.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,12.0,-9.0,11/04/2021,Phoenix Suns,13.25
Kenyon Martin Jr.,14:18,2.0,3.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,-12.0,11/04/2021,Phoenix Suns,7.25
D.J. Augustin,11:58,2.0,4.0,50.0,2.0,3.0,66.7,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,6.0,-7.0,11/04/2021,Phoenix Suns,13.5
David Nwaba,18:40,3.0,6.0,50.0,0.0,1.0,0.0,2.0,2.0,100.0,1.0,3.0,4.0,1.0,2.0,0.0,0.0,2.0,8.0,-9.0,11/04/2021,Phoenix Suns,18.5
Armoni Brooks,4:43,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,11/04/2021,Phoenix Suns,6.0
