,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Jae'Sean Tate,21:10,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,2.0,4.0,2.0,-16.0,10/20/2021,Minnesota Timberwolves,7.75
Christian Wood,32:02,6.0,15.0,40.0,2.0,6.0,33.3,2.0,4.0,50.0,2.0,7.0,9.0,3.0,0.0,1.0,1.0,3.0,16.0,-24.0,10/20/2021,Minnesota Timberwolves,34.25
Daniel Theis,20:34,4.0,6.0,66.7,1.0,2.0,50.0,2.0,2.0,100.0,2.0,3.0,5.0,0.0,0.0,0.0,1.0,2.0,11.0,-23.0,10/20/2021,Minnesota Timberwolves,17.25
Kevin Porter Jr.,24:45,4.0,12.0,33.3,2.0,7.0,28.6,1.0,2.0,50.0,1.0,2.0,3.0,3.0,1.0,0.0,9.0,3.0,11.0,-18.0,10/20/2021,Minnesota Timberwolves,17.75
Jalen Green,32:11,4.0,14.0,28.6,1.0,6.0,16.7,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,9.0,-37.0,10/20/2021,Minnesota Timberwolves,22.5
Eric Gordon,22:47,6.0,8.0,75.0,3.0,4.0,75.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,0.0,15.0,-27.0,10/20/2021,Minnesota Timberwolves,19.5
David Nwaba,17:01,3.0,7.0,42.9,0.0,2.0,0.0,1.0,4.0,25.0,0.0,4.0,4.0,2.0,2.0,0.0,1.0,6.0,7.0,18.0,10/20/2021,Minnesota Timberwolves,18.5
Alperen Sengun,18:35,3.0,4.0,75.0,0.0,0.0,0.0,5.0,5.0,100.0,3.0,3.0,6.0,2.0,3.0,0.0,3.0,4.0,11.0,-8.0,10/20/2021,Minnesota Timberwolves,26.0
D.J. Augustin,16:40,1.0,4.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,-19.0,10/20/2021,Minnesota Timberwolves,5.5
Kenyon Martin Jr.,9:09,3.0,4.0,75.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,7.0,13.0,10/20/2021,Minnesota Timberwolves,13.0
Josh Christopher,8:22,1.0,3.0,33.3,1.0,1.0,100.0,2.0,2.0,100.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,5.0,17.0,10/20/2021,Minnesota Timberwolves,11.75
Usman Garuba,8:22,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,4.0,17.0,10/20/2021,Minnesota Timberwolves,14.0
Armoni Brooks,8:22,2.0,4.0,50.0,1.0,3.0,33.3,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,17.0,10/20/2021,Minnesota Timberwolves,6.5
