,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
05/16/2021,MEM,HOU @ ATL,W,240,113,41,83,49.4,15,39,38.5,16,18,88.9,12,34,46,26,9,4,20,19,12
05/14/2021,NOP,HOU @ ATL,W,240,125,42,87,48.3,17,39,43.6,24,30,80.0,8,38,46,29,4,4,12,21,3
05/11/2021,PHX,NOP @ GSW,W,240,122,47,95,49.5,11,40,27.5,17,20,85.0,12,28,40,33,8,1,10,20,6
05/10/2021,UTA,NYK @ LAL,W,240,119,41,88,46.6,14,42,33.3,23,25,92.0,9,32,41,26,8,2,10,20,3
05/08/2021,OKC,NYK @ LAL,W,240,136,47,81,58.0,27,54,50.0,15,18,83.3,2,44,46,31,5,4,19,19,39
05/06/2021,OKC,OKC @ GSW,W,240,118,42,86,48.8,19,47,40.4,15,18,83.3,7,42,49,36,4,1,14,19,21
05/04/2021,NOP,SAC @ IND,L,240,103,39,93,41.9,20,53,37.7,5,7,71.4,8,40,48,22,7,9,18,17,-5
05/03/2021,NOP,SAC @ IND,W,240,123,47,88,53.4,17,44,38.6,12,14,85.7,5,33,38,31,9,8,15,28,15
05/01/2021,HOU,WAS @ DAL,W,240,113,39,84,46.4,18,46,39.1,17,24,70.8,4,46,50,32,10,8,17,18,26
04/29/2021,MIN,WAS @ DAL,L,240,114,42,85,49.4,15,38,39.5,15,21,71.4,4,30,34,28,10,7,10,21,-12
04/27/2021,DAL,CHI @ NYK,L,240,103,34,84,40.5,16,43,37.2,19,24,79.2,10,33,43,25,11,5,18,18,-30
04/25/2021,SAC,UTA @ MIN,W,240,117,46,95,48.4,14,36,38.9,11,15,73.3,17,36,53,30,5,3,17,16,4
04/23/2021,DEN,UTA @ MIN,W,240,118,45,84,53.6,15,39,38.5,13,18,72.2,7,45,52,40,8,4,15,15,21
04/21/2021,WAS,CHA @ CHI,L,240,114,40,101,39.6,15,45,33.3,19,21,90.5,10,34,44,22,15,5,17,23,-4
04/19/2021,PHI,GSW @ PHI,W,240,107,34,76,44.7,14,32,43.8,25,32,78.1,6,39,45,15,2,5,16,19,11
04/17/2021,BOS,GSW @ PHI,L,240,114,41,80,51.3,17,40,42.5,15,20,75.0,8,32,40,22,6,2,18,23,-5
04/15/2021,CLE,CHA @ BKN,W,240,119,47,92,51.1,17,46,37.0,8,10,80.0,9,38,47,33,9,5,16,24,18
04/14/2021,OKC,CHA @ BKN,W,240,147,52,95,54.7,24,47,51.1,19,23,82.6,9,32,41,39,12,6,14,20,38
04/12/2021,DEN,ATL @ TOR,W,240,116,39,81,48.1,18,44,40.9,20,22,90.9,4,32,36,23,11,3,16,22,9
04/10/2021,HOU,ATL @ TOR,W,240,125,49,91,53.8,14,35,40.0,13,16,81.3,9,36,45,31,13,5,16,19,16
04/09/2021,WAS,TOR @ CLE,L,240,107,41,88,46.6,11,36,30.6,14,21,66.7,8,33,41,27,15,3,13,20,-3
04/06/2021,MIL,CHA @ OKC,W,240,122,46,96,47.9,15,40,37.5,15,17,88.2,12,30,42,28,6,5,11,18,1
04/04/2021,ATL,CHA @ OKC,L,240,111,43,92,46.7,10,40,25.0,15,21,71.4,9,36,45,25,12,6,16,26,-6
04/02/2021,TOR,DAL @ WAS,L,240,77,26,79,32.9,11,34,32.4,14,18,77.8,7,31,38,19,5,4,21,18,-53
04/01/2021,MIA,DAL @ WAS,L,240,109,36,82,43.9,15,37,40.5,22,25,88.0,12,34,46,23,7,3,20,26,-7
03/29/2021,CHI,CHI @ PHX,W,240,116,46,92,50.0,16,38,42.1,8,9,88.9,10,29,39,28,9,8,15,14,14
03/26/2021,ATL,ATL @ DEN,L,240,108,39,79,49.4,12,28,42.9,18,26,69.2,5,28,33,29,7,4,13,22,-16
03/25/2021,SAC,PHI @ LAL,L,240,119,45,88,51.1,17,32,53.1,12,12,100,7,31,38,24,4,0,12,19,-22
03/23/2021,PHI,PHI @ LAL,L,240,98,36,83,43.4,8,25,32.0,18,26,69.2,6,32,38,22,5,7,13,23,-10
03/20/2021,MEM,SAC @ CLE,L,240,103,31,90,34.4,13,41,31.7,28,34,82.4,7,39,46,23,8,7,12,25,-8
03/19/2021,MEM,SAC @ BOS,W,240,116,44,91,48.4,15,41,36.6,13,18,72.2,8,35,43,31,13,6,13,16,13
03/17/2021,HOU,SAC @ BOS,W,240,108,41,90,45.6,16,45,35.6,10,12,83.3,6,42,48,32,7,4,13,26,14
03/15/2021,LAL,NYK @ PHI,L,240,97,34,79,43.0,13,37,35.1,16,24,66.7,9,21,30,24,9,2,22,23,-31
03/14/2021,UTA,NYK @ PHI,W,240,131,50,89,56.2,16,31,51.6,15,18,83.3,5,35,40,33,12,2,14,26,12
03/11/2021,LAC,IND @ PHX,L,240,104,38,88,43.2,9,36,25.0,19,27,70.4,5,39,44,20,6,6,16,23,-26
03/04/2021,PHX,DEN @ IND,L,240,98,38,88,43.2,12,35,34.3,10,16,62.5,9,31,40,22,9,4,17,11,-22
03/03/2021,POR,DEN @ IND,L,240,106,41,97,42.3,15,42,35.7,9,14,64.3,17,37,54,27,8,1,11,24,-2
