,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
05/05/1999,SAS,DET @ PHI,L,240,81,31,93,33.3,4,9,44.4,15,20,75.0,22,31,53,17,7,2,8,20,-7
05/03/1999,VAN,DET @ PHI,W,240,91,30,66,45.5,3,11,27.3,28,32,87.5,9,33,42,19,7,6,20,24,8
05/01/1999,DAL,SAC @ DEN,L,240,94,43,87,49.4,3,10,30.0,5,12,41.7,15,23,38,28,7,1,13,20,-11
04/30/1999,MIN,SAC @ DEN,L,240,85,30,77,39.0,2,8,25.0,23,27,85.2,8,38,46,22,4,6,15,17,-5
04/29/1999,UTA,CHI @ CHH,L,240,85,36,79,45.6,5,14,35.7,8,12,66.7,13,18,31,14,7,5,14,27,-11
04/26/1999,SAC,VAN @ DAL,W,240,114,45,89,50.6,3,10,30.0,21,29,72.4,17,35,52,30,5,5,12,20,25
04/24/1999,DEN,VAN @ DAL,W,240,93,43,94,45.7,2,11,18.2,5,13,38.5,18,47,65,30,9,6,14,24,19
04/23/1999,DEN,CLE @ MIL,L,240,84,28,71,39.4,3,15,20.0,25,32,78.1,14,32,46,19,8,5,20,26,-12
04/21/1999,SAC,CLE @ MIL,L,240,94,41,98,41.8,4,12,33.3,8,11,72.7,13,36,49,20,5,1,11,31,-9
04/20/1999,LAL,DAL @ HOU,L,265,102,42,92,45.7,3,11,27.3,15,23,65.2,14,22,36,30,14,0,22,35,-4
04/18/1999,VAN,DAL @ HOU,W,240,90,34,83,41.0,4,8,50.0,18,21,85.7,20,25,45,18,10,5,21,25,5
04/16/1999,LAC,DEN @ SAC,L,240,83,35,80,43.8,2,10,20.0,11,16,68.8,22,26,48,25,5,2,20,20,-3
04/15/1999,DEN,DEN @ SAC,W,240,85,28,79,35.4,3,6,50.0,26,31,83.9,14,36,50,14,11,3,14,21,6
04/12/1999,DEN,PHX @ SEA,W,240,104,40,81,49.4,3,10,30.0,21,26,80.8,12,29,41,23,8,2,11,28,8
04/10/1999,DAL,SAC @ VAN,W,240,91,38,81,46.9,3,8,37.5,12,16,75.0,14,30,44,20,7,6,15,22,1
04/08/1999,UTA,ORL @ CLE,L,240,85,33,72,45.8,3,9,33.3,16,20,80.0,6,21,27,21,8,6,12,38,-7
04/06/1999,HOU,ORL @ CLE,L,240,74,27,88,30.7,1,8,12.5,19,28,67.9,21,28,49,9,6,4,7,17,-37
04/05/1999,SAS,ATL @ CHH,L,240,86,31,89,34.8,2,8,25.0,22,32,68.8,22,32,54,15,6,5,13,29,-7
04/03/1999,LAL,ATL @ CHH,W,240,81,32,77,41.6,0,6,0.0,17,28,60.7,11,34,45,19,6,2,14,27,5
04/02/1999,UTA,ATL @ CHH,L,240,85,35,88,39.8,2,7,28.6,13,17,76.5,22,25,47,18,9,3,12,26,-7
03/31/1999,PHX,DEN @ MIN,L,240,78,31,90,34.4,0,7,0.0,16,24,66.7,19,41,60,12,11,9,22,25,-15
03/30/1999,POR,DEN @ MIN,W,240,93,39,83,47.0,4,9,44.4,11,15,73.3,14,37,51,24,7,7,17,24,3
03/27/1999,HOU,WAS @ MIL,L,240,86,34,88,38.6,4,15,26.7,14,21,66.7,24,30,54,26,5,4,12,24,-1
03/26/1999,WAS,UTA @ LAC,W,240,100,34,79,43.0,3,10,30.0,29,38,76.3,20,30,50,22,10,3,17,25,4
03/24/1999,LAC,PHX @ LAL,W,240,92,37,78,47.4,2,6,33.3,16,23,69.6,13,28,41,15,9,2,14,21,12
03/23/1999,POR,PHX @ LAL,L,240,72,26,84,31.0,2,13,15.4,18,23,78.3,18,27,45,10,12,2,15,25,-7
03/19/1999,SEA,LAC @ MIN,W,240,90,39,94,41.5,4,12,33.3,8,13,61.5,23,27,50,24,12,2,9,23,12
03/17/1999,SAS,LAC @ BOS,L,240,78,33,90,36.7,3,15,20.0,9,14,64.3,25,33,58,23,6,8,16,22,-4
03/15/1999,SAC,LAC @ BOS,L,240,105,47,93,50.5,6,15,40.0,5,7,71.4,13,33,46,28,8,2,18,27,-6
03/13/1999,ORL,NYK @ MIL,L,240,74,32,85,37.6,0,11,0.0,10,17,58.8,18,38,56,17,8,6,18,24,-13
03/12/1999,LAL,NYK @ MIL,L,240,78,27,75,36.0,3,11,27.3,21,37,56.8,15,34,49,15,9,10,19,24,-11
03/11/1999,MIN,MIL @ IND,W,240,89,31,79,39.2,1,7,14.3,26,41,63.4,17,34,51,17,6,3,13,23,7
03/09/1999,VAN,MIL @ IND,W,240,92,41,85,48.2,2,7,28.6,8,19,42.1,17,40,57,32,9,4,20,18,10
03/06/1999,CLE,LAL @ LAC,L,240,80,26,74,35.1,3,12,25.0,25,38,65.8,15,25,40,11,9,6,17,36,-17
03/05/1999,IND,LAL @ LAC,W,240,102,45,85,52.9,5,11,45.5,7,9,77.8,13,27,40,32,9,7,12,22,19
03/03/1999,MIL,MIN @ POR,L,240,78,27,81,33.3,3,8,37.5,21,34,61.8,22,26,48,12,8,3,18,27,-28
03/02/1999,MIN,MIN @ POR,L,240,78,30,76,39.5,6,15,40.0,12,17,70.6,8,30,38,21,10,5,20,27,-11
02/28/1999,PHX,LAC @ DAL,L,240,89,35,90,38.9,6,24,25.0,13,20,65.0,19,35,54,16,5,5,13,29,-13
02/26/1999,PHX,POR @ WAS,W,240,94,33,73,45.2,7,15,46.7,21,38,55.3,15,42,57,24,5,3,16,26,4
02/23/1999,LAC,UTA @ DEN,W,240,94,37,82,45.1,2,11,18.2,18,24,75.0,13,32,45,23,9,9,15,25,5
02/20/1999,POR,BOS @ WAS,L,240,84,33,78,42.3,4,10,40.0,14,23,60.9,11,24,35,16,11,5,14,32,-6
02/19/1999,DAL,BOS @ WAS,W,240,84,35,89,39.3,2,11,18.2,12,19,63.2,13,37,50,23,9,3,10,26,5
02/17/1999,CHH,CHI @ MIL,W,240,96,39,95,41.1,4,15,26.7,14,23,60.9,25,30,55,29,11,4,13,20,9
02/15/1999,MIN,CHI @ MIL,W,240,101,36,75,48.0,6,19,31.6,23,36,63.9,15,31,46,24,8,6,17,21,2
02/14/1999,POR,DET @ NYK,W,290,105,40,106,37.7,6,22,27.3,19,29,65.5,27,34,61,28,10,4,12,25,5
02/12/1999,UTA,DET @ NYK,L,240,81,33,77,42.9,1,8,12.5,14,25,56.0,13,30,43,23,9,6,18,33,-16
02/10/1999,SEA,CLE @ CHH,L,240,82,32,72,44.4,6,19,31.6,12,19,63.2,10,28,38,18,13,4,22,26,-7
02/09/1999,SEA,CLE @ CHH,L,240,71,25,71,35.2,5,13,38.5,16,30,53.3,13,29,42,14,8,4,20,31,-19
