,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Mikal Bridges,40:20,4.0,9.0,44.4,0.0,1.0,0.0,9.0,9.0,100.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,17.0,10.0,04/22/2022,New Orleans Pelicans,26.0
Jae Crowder,34:07,4.0,10.0,40.0,0.0,5.0,0.0,2.0,2.0,100.0,2.0,2.0,4.0,3.0,1.0,0.0,0.0,5.0,10.0,10.0,04/22/2022,New Orleans Pelicans,21.5
Deandre Ayton,34:48,13.0,20.0,65.0,1.0,1.0,100.0,1.0,1.0,100.0,2.0,15.0,17.0,1.0,3.0,1.0,1.0,2.0,28.0,18.0,04/22/2022,New Orleans Pelicans,58.75
Cameron Johnson,26:33,3.0,7.0,42.9,2.0,5.0,40.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,8.0,-4.0,04/22/2022,New Orleans Pelicans,9.75
Chris Paul,39:55,10.0,18.0,55.6,1.0,6.0,16.7,7.0,8.0,87.5,2.0,2.0,4.0,14.0,1.0,0.0,0.0,2.0,28.0,10.0,04/22/2022,New Orleans Pelicans,56.5
Landry Shamet,29:29,2.0,7.0,28.6,0.0,5.0,0.0,1.0,1.0,100.0,2.0,1.0,3.0,3.0,0.0,0.0,2.0,2.0,5.0,-9.0,04/22/2022,New Orleans Pelicans,12.25
Torrey Craig,9:36,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-15.0,04/22/2022,New Orleans Pelicans,3.5
JaVale McGee,12:03,7.0,8.0,87.5,0.0,0.0,0.0,1.0,2.0,50.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,15.0,-9.0,04/22/2022,New Orleans Pelicans,20.75
Cameron Payne,12:49,1.0,5.0,20.0,0.0,2.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,3.0,4.0,04/22/2022,New Orleans Pelicans,9.25
Bismack Biyombo,0:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/22/2022,New Orleans Pelicans,0.0
