,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Mikal Bridges,42:19,12.0,20.0,60.0,2.0,6.0,33.3,5.0,5.0,100.0,2.0,7.0,9.0,5.0,4.0,1.0,2.0,1.0,31.0,12.0,11/09/2022,Minnesota Timberwolves,59.75
Torrey Craig,26:03,2.0,5.0,40.0,2.0,3.0,66.7,0.0,0.0,0.0,2.0,3.0,5.0,1.0,1.0,0.0,2.0,4.0,6.0,-6.0,11/09/2022,Minnesota Timberwolves,15.75
Deandre Ayton,32:58,4.0,10.0,40.0,0.0,0.0,0.0,1.0,2.0,50.0,2.0,4.0,6.0,2.0,0.0,0.0,2.0,1.0,9.0,16.0,11/09/2022,Minnesota Timberwolves,18.5
Devin Booker,38:10,12.0,23.0,52.2,5.0,7.0,71.4,3.0,3.0,100.0,0.0,4.0,4.0,10.0,2.0,0.0,1.0,2.0,32.0,26.0,11/09/2022,Minnesota Timberwolves,58.0
Cameron Payne,35:01,8.0,17.0,47.1,4.0,9.0,44.4,3.0,3.0,100.0,1.0,5.0,6.0,8.0,1.0,0.0,0.0,1.0,23.0,10.0,11/09/2022,Minnesota Timberwolves,46.5
Dario Saric,12:46,2.0,4.0,50.0,0.0,1.0,0.0,1.0,1.0,100.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,5.0,6.0,11/09/2022,Minnesota Timberwolves,10.5
Landry Shamet,18:56,5.0,7.0,71.4,2.0,3.0,66.7,4.0,4.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,16.0,8.0,11/09/2022,Minnesota Timberwolves,17.0
Jock Landale,12:00,1.0,5.0,20.0,0.0,1.0,0.0,2.0,2.0,100.0,1.0,3.0,4.0,1.0,1.0,1.0,0.0,5.0,4.0,-2.0,11/09/2022,Minnesota Timberwolves,14.5
Damion Lee,15:31,1.0,5.0,20.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,-14.0,11/09/2022,Minnesota Timberwolves,4.5
Josh Okogie,3:14,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11/09/2022,Minnesota Timberwolves,0.0
Bismack Biyombo,3:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-2.0,11/09/2022,Minnesota Timberwolves,4.0
