,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Mikal Bridges,32:48,5.0,7.0,71.4,2.0,3.0,66.7,3.0,4.0,75.0,1.0,4.0,5.0,1.0,0.0,1.0,1.0,3.0,15.0,12.0,10/30/2022,Houston Rockets,25.25
Cameron Johnson,31:14,7.0,15.0,46.7,5.0,11.0,45.5,0.0,0.0,0.0,0.0,7.0,7.0,1.0,1.0,0.0,0.0,3.0,19.0,19.0,10/30/2022,Houston Rockets,33.75
Bismack Biyombo,21:59,1.0,1.0,100.0,0.0,0.0,0.0,3.0,5.0,60.0,0.0,5.0,5.0,0.0,0.0,5.0,2.0,3.0,5.0,12.0,10/30/2022,Houston Rockets,20.25
Devin Booker,35:23,14.0,24.0,58.3,1.0,7.0,14.3,1.0,3.0,33.3,1.0,2.0,3.0,6.0,1.0,0.0,1.0,2.0,30.0,11.0,10/30/2022,Houston Rockets,44.75
Chris Paul,31:14,3.0,7.0,42.9,0.0,4.0,0.0,4.0,5.0,80.0,0.0,1.0,1.0,15.0,0.0,0.0,0.0,1.0,10.0,19.0,10/30/2022,Houston Rockets,33.75
Jock Landale,23:27,6.0,9.0,66.7,0.0,1.0,0.0,4.0,4.0,100.0,5.0,2.0,7.0,0.0,1.0,1.0,2.0,5.0,16.0,0.0,10/30/2022,Houston Rockets,27.75
Cameron Payne,16:46,5.0,12.0,41.7,2.0,7.0,28.6,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.0,3.0,0.0,12.0,-4.0,10/30/2022,Houston Rockets,28.0
Torrey Craig,18:19,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,-1.0,10/30/2022,Houston Rockets,5.5
Landry Shamet,15:12,3.0,6.0,50.0,2.0,5.0,40.0,2.0,4.0,50.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,10.0,3.0,10/30/2022,Houston Rockets,17.25
Damion Lee,11:36,0.0,1.0,0.0,0.0,1.0,0.0,5.0,5.0,100.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,10/30/2022,Houston Rockets,8.75
Josh Okogie,1:01,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10/30/2022,Houston Rockets,2.0
Duane Washington Jr.,1:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10/30/2022,Houston Rockets,0.0
