,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Mikal Bridges,44:06,7.0,12.0,58.3,2.0,2.0,100.0,2.0,2.0,100.0,0.0,3.0,3.0,2.0,2.0,0.0,4.0,1.0,18.0,7.0,04/28/2022,New Orleans Pelicans,27.75
Jae Crowder,30:22,3.0,8.0,37.5,1.0,4.0,25.0,2.0,3.0,66.7,0.0,4.0,4.0,3.0,1.0,1.0,2.0,5.0,9.0,7.0,04/28/2022,New Orleans Pelicans,22.0
Deandre Ayton,39:43,10.0,12.0,83.3,0.0,0.0,0.0,2.0,2.0,100.0,1.0,6.0,7.0,4.0,1.0,1.0,0.0,4.0,22.0,4.0,04/28/2022,New Orleans Pelicans,40.75
Devin Booker,32:14,5.0,12.0,41.7,1.0,6.0,16.7,2.0,2.0,100.0,0.0,5.0,5.0,3.0,0.0,0.0,2.0,0.0,13.0,9.0,04/28/2022,New Orleans Pelicans,23.25
Chris Paul,35:47,14.0,14.0,100.0,1.0,1.0,100.0,4.0,4.0,100.0,1.0,4.0,5.0,8.0,1.0,0.0,3.0,2.0,33.0,17.0,04/28/2022,New Orleans Pelicans,52.25
Cameron Johnson,23:59,4.0,7.0,57.1,2.0,3.0,66.7,3.0,3.0,100.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,4.0,13.0,4.0,04/28/2022,New Orleans Pelicans,20.0
Landry Shamet,11:54,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-6.0,04/28/2022,New Orleans Pelicans,1.5
Cameron Payne,13:42,1.0,5.0,20.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,-11.0,04/28/2022,New Orleans Pelicans,10.25
JaVale McGee,3:17,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,04/28/2022,New Orleans Pelicans,5.75
Bismack Biyombo,4:57,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,-2.0,04/28/2022,New Orleans Pelicans,3.0
