,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/23/1995,PHX,DET @ MIA,L,240,100,36,85,42.4,5,18,27.8,23,33,69.7,16,36,52,24,7,6,12,19,-5
04/21/1995,SAC,DET @ MIA,L,240,97,38,80,47.5,7,17,41.2,14,20,70.0,12,20,32,25,11,5,15,33,-8
04/20/1995,HOU,DAL @ PHX,W,240,111,37,87,42.5,5,20,25.0,32,41,78.0,18,36,54,21,13,7,15,21,10
04/18/1995,LAL,DAL @ PHX,W,240,113,45,79,57.0,6,17,35.3,17,27,63.0,11,36,47,35,9,10,15,18,16
04/17/1995,POR,DAL @ PHX,L,240,93,34,78,43.6,7,15,46.7,18,25,72.0,10,27,37,23,9,3,17,30,-4
04/15/1995,GOS,WAS @ ORL,W,240,115,48,102,47.1,2,12,16.7,17,25,68.0,25,29,54,28,16,6,13,24,16
04/13/1995,DAL,WAS @ ORL,W,240,133,53,93,57.0,3,11,27.3,24,32,75.0,12,39,51,28,14,10,16,23,21
04/11/1995,PHX,WAS @ NYK,L,240,90,33,91,36.3,3,17,17.6,21,29,72.4,21,28,49,18,11,5,12,19,-6
04/08/1995,DAL,PHX @ POR,W,240,125,50,85,58.8,6,14,42.9,19,26,73.1,14,35,49,30,15,4,16,24,27
04/06/1995,DEN,PHX @ POR,W,240,106,32,79,40.5,7,17,41.2,35,47,74.5,14,37,51,17,7,8,12,25,6
04/04/1995,UTH,SAN @ SAC,L,240,92,35,87,40.2,8,25,32.0,14,22,63.6,16,18,34,21,11,7,10,24,-22
04/02/1995,ATL,SAN @ SAC,W,240,105,42,84,50.0,11,20,55.0,10,15,66.7,14,36,50,25,13,4,22,26,22
03/31/1995,SAC,DEN @ CLE,W,240,120,41,78,52.6,5,11,45.5,33,43,76.7,13,32,45,25,15,7,12,28,25
03/29/1995,MIN,DEN @ CLE,W,240,109,43,84,51.2,6,17,35.3,17,21,81.0,12,35,47,28,14,4,18,25,17
03/26/1995,NYK,CLE @ IND,W,240,93,31,71,43.7,9,21,42.9,22,30,73.3,9,30,39,15,8,6,14,26,11
03/24/1995,POR,BOS @ DET,W,240,122,46,78,59.0,6,14,42.9,24,34,70.6,11,24,35,25,7,4,14,23,4
03/23/1995,WAS,BOS @ DET,W,240,108,43,86,50.0,5,20,25.0,17,26,65.4,16,27,43,29,11,6,13,21,5
03/21/1995,HOU,SAN @ NJN,W,240,104,33,63,52.4,7,12,58.3,31,39,79.5,6,32,38,23,11,3,15,21,2
03/20/1995,SAN,SAN @ NJN,L,240,96,39,88,44.3,3,14,21.4,15,23,65.2,16,29,45,21,7,5,10,25,-8
03/18/1995,DET,DET @ SEA,W,240,133,49,83,59.0,14,26,53.8,21,24,87.5,12,24,36,36,10,2,19,32,23
03/16/1995,MIA,DET @ SEA,W,240,103,32,72,44.4,5,16,31.3,34,43,79.1,9,38,47,20,11,5,18,26,25
03/14/1995,BOS,DET @ SEA,W,240,113,42,82,51.2,9,19,47.4,20,29,69.0,13,34,47,29,10,14,22,24,20
03/12/1995,DET,MIN @ SAN,W,240,134,49,85,57.6,4,12,33.3,32,46,69.6,20,32,52,29,15,4,15,19,40
03/11/1995,NYK,MIN @ SAN,W,240,96,33,72,45.8,1,11,9.1,29,36,80.6,15,36,51,16,9,2,18,21,12
03/09/1995,CHH,NYK @ ATL,L,240,99,39,82,47.6,5,22,22.7,16,18,88.9,14,24,38,22,6,5,13,29,-13
03/08/1995,MIN,NYK @ ATL,W,240,118,44,83,53.0,7,14,50.0,23,35,65.7,10,27,37,35,8,2,14,30,14
03/06/1995,GOS,BOS @ NYK,L,240,103,42,85,49.4,4,18,22.2,15,22,68.2,14,29,43,31,8,6,18,28,-3
03/03/1995,PHX,SEA @ PHX,L,265,118,46,94,48.9,4,19,21.1,22,24,91.7,8,30,38,34,10,3,7,24,-4
03/02/1995,LAC,SEA @ PHX,W,240,116,39,70,55.7,6,12,50.0,32,36,88.9,8,28,36,27,11,6,16,24,28
02/27/1995,CHH,PHX @ LAC,L,240,114,39,72,54.2,12,22,54.5,24,31,77.4,11,26,37,27,7,3,11,23,-2
02/24/1995,DEN,ATL @ WAS,W,240,90,28,59,47.5,8,14,57.1,26,36,72.2,6,26,32,25,18,2,15,23,4
02/22/1995,MIN,ATL @ WAS,W,240,120,43,79,54.4,11,19,57.9,23,30,76.7,7,24,31,30,12,5,17,31,16
02/20/1995,LAL,SAC @ DET,L,240,105,35,83,42.2,9,19,47.4,26,33,78.8,16,20,36,28,11,3,9,25,-3
02/18/1995,GOS,SAC @ DET,W,240,129,43,87,49.4,5,15,33.3,38,45,84.4,19,22,41,24,14,1,11,27,12
02/17/1995,POR,SAC @ DET,L,240,109,44,84,52.4,3,8,37.5,18,27,66.7,12,16,28,22,8,1,15,22,-5
02/15/1995,LAL,SEA @ POR,L,240,96,36,92,39.1,4,19,21.1,20,31,64.5,22,27,49,24,12,5,15,29,-6
02/14/1995,GOS,SEA @ POR,W,240,118,41,83,49.4,5,14,35.7,31,45,68.9,16,30,46,32,10,1,13,21,10
02/09/1995,CHI,WAS @ MIN,W,265,126,41,78,52.6,8,22,36.4,36,42,85.7,8,28,36,29,17,5,24,26,8
02/07/1995,SAN,WAS @ MIN,L,240,103,42,81,51.9,4,11,36.4,15,19,78.9,5,32,37,27,10,5,13,25,-3
02/05/1995,MIA,SAN @ SEA,W,240,136,47,79,59.5,11,20,55.0,31,39,79.5,10,25,35,32,12,0,14,28,27
