,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/19/1997,LAC,TOR @ BOS,W,240,125,46,82,56.1,6,15,40.0,27,38,71.1,14,28,42,29,9,6,13,21,25
04/17/1997,DEN,CLE @ DET,W,240,108,38,79,48.1,9,19,47.4,23,27,85.2,14,25,39,18,8,2,13,16,4
04/15/1997,SAS,CLE @ DET,W,240,108,39,75,52.0,5,20,25.0,25,31,80.6,11,29,40,24,11,5,15,19,20
04/13/1997,HOU,LAC @ DAL,L,240,73,29,92,31.5,4,20,20.0,11,17,64.7,18,27,45,16,8,2,16,20,-40
04/12/1997,SAS,LAC @ DAL,W,240,96,33,73,45.2,3,14,21.4,27,36,75.0,14,30,44,15,5,6,12,18,5
04/10/1997,DAL,ORL @ TOR,W,240,90,30,64,46.9,4,17,23.5,26,32,81.3,9,31,40,20,8,4,20,24,8
04/06/1997,SAC,MIA @ DET,L,240,101,30,76,39.5,6,18,33.3,35,43,81.4,12,30,42,17,10,8,18,31,-12
04/05/1997,DAL,MIA @ DET,W,240,103,40,79,50.6,8,24,33.3,15,17,88.2,8,30,38,25,11,8,12,19,19
04/03/1997,MIL,WAS @ MIN,W,240,103,42,81,51.9,5,16,31.3,14,18,77.8,9,30,39,26,13,5,18,26,23
04/01/1997,LAL,WAS @ MIN,L,240,97,34,83,41.0,5,17,29.4,24,32,75.0,18,27,45,20,5,5,12,23,-2
03/30/1997,PHX,HOU @ DEN,L,240,106,43,79,54.4,8,17,47.1,12,16,75.0,13,31,44,28,14,2,22,25,-1
03/28/1997,MIN,HOU @ DEN,W,240,92,35,84,41.7,8,24,33.3,14,21,66.7,22,26,48,22,14,6,17,13,11
03/26/1997,PHX,LAC @ DET,L,240,107,42,81,51.9,5,21,23.8,18,21,85.7,10,29,39,25,15,5,16,26,-2
03/25/1997,GSW,LAC @ DET,W,240,126,47,85,55.3,10,23,43.5,22,28,78.6,14,29,43,38,16,1,14,29,37
03/23/1997,VAN,SEA @ VAN,W,240,106,38,73,52.1,8,19,42.1,22,33,66.7,17,20,37,24,11,1,15,25,14
03/22/1997,SAC,SEA @ VAN,W,240,113,37,78,47.4,4,16,25.0,35,45,77.8,15,21,36,23,19,5,15,18,14
03/20/1997,DEN,WAS @ HOU,W,240,123,50,99,50.5,13,26,50.0,10,15,66.7,13,26,39,38,22,3,11,19,26
03/18/1997,CHI,WAS @ HOU,L,265,87,31,84,36.9,10,28,35.7,15,21,71.4,14,27,41,22,12,2,17,28,-2
03/16/1997,DET,LAL @ DEN,L,240,83,30,73,41.1,10,25,40.0,13,20,65.0,14,34,48,24,5,3,15,26,-3
03/14/1997,ATL,LAL @ DEN,W,240,97,32,73,43.8,5,13,38.5,28,33,84.8,14,26,40,21,16,5,12,23,6
03/13/1997,MIN,VAN @ MIA,W,240,108,45,87,51.7,7,21,33.3,11,14,78.6,13,26,39,23,9,7,11,21,16
03/11/1997,DET,VAN @ MIA,W,240,93,31,76,40.8,7,16,43.8,24,32,75.0,14,35,49,21,9,6,13,20,13
03/09/1997,POR,CLE @ SAC,L,240,93,38,78,48.7,5,15,33.3,12,21,57.1,12,20,32,27,10,2,13,21,-10
03/07/1997,NJN,CLE @ SAC,W,240,109,38,85,44.7,7,19,36.8,26,31,83.9,14,29,43,27,14,3,11,24,19
03/04/1997,ORL,SAC @ PHX,L,240,89,36,75,48.0,10,22,45.5,7,12,58.3,10,24,34,23,10,4,16,20,-12
03/02/1997,ORL,WAS @ PHI,W,240,109,37,72,51.4,8,19,42.1,27,34,79.4,7,19,26,26,10,3,5,24,8
02/28/1997,MIA,GSW @ NJN,W,240,96,33,72,45.8,6,15,40.0,24,32,75.0,10,31,41,20,7,5,13,21,1
02/26/1997,IND,GSW @ NJN,L,240,78,24,68,35.3,7,20,35.0,23,28,82.1,11,23,34,13,8,3,15,22,-14
02/25/1997,CLE,CHH @ DAL,W,240,72,21,60,35.0,6,19,31.6,24,29,82.8,15,26,41,17,9,4,18,15,6
02/23/1997,UTA,CHH @ DAL,W,265,89,34,77,44.2,6,15,40.0,15,24,62.5,6,32,38,16,9,4,16,27,2
02/21/1997,NYK,MIL @ SAS,W,240,84,29,68,42.6,4,19,21.1,22,32,68.8,11,36,47,19,16,5,18,23,20
02/17/1997,BOS,DEN @ CHI,W,240,113,42,75,56.0,6,16,37.5,23,28,82.1,10,23,33,29,10,7,19,21,5
02/16/1997,LAL,DEN @ CHI,W,240,102,38,79,48.1,7,19,36.8,19,22,86.4,11,24,35,23,10,5,10,27,11
02/14/1997,HOU,NJN @ WAS,W,240,105,43,84,51.2,4,19,21.1,15,16,93.8,12,27,39,30,16,6,11,20,20
02/11/1997,DEN,NJN @ ORL,W,240,108,44,92,47.8,4,18,22.2,16,18,88.9,17,22,39,30,18,6,17,20,27
02/05/1997,UTA,NJN @ ORL,L,240,95,36,72,50.0,4,17,23.5,19,25,76.0,8,24,32,24,6,3,17,24,-4
02/02/1997,CHI,CLE @ MIL,L,240,84,25,69,36.2,6,22,27.3,28,32,87.5,13,24,37,15,9,5,17,22,-7
01/31/1997,WAS,PHX @ TOR,W,240,97,37,85,43.5,5,21,23.8,18,25,72.0,15,28,43,24,12,5,14,17,2
01/29/1997,GSW,PHX @ TOR,W,240,111,40,87,46.0,13,27,48.1,18,21,85.7,16,36,52,28,10,6,18,23,25
01/26/1997,LAL,DET @ MIL,L,240,103,33,77,42.9,6,15,40.0,31,37,83.8,10,25,35,24,10,7,7,21,-1
01/23/1997,LAC,POR @ PHX,L,240,100,33,71,46.5,8,16,50.0,26,37,70.3,10,28,38,15,10,6,20,24,-2
01/22/1997,POR,POR @ PHX,W,240,98,31,75,41.3,8,23,34.8,28,36,77.8,10,19,29,25,16,2,16,22,1
01/20/1997,VAN,MIN @ TOR,W,240,112,39,69,56.5,9,20,45.0,25,33,75.8,8,21,29,23,9,5,16,23,16
01/17/1997,CLE,DAL @ DEN,W,240,96,36,73,49.3,7,17,41.2,17,25,68.0,10,25,35,21,10,4,10,20,12
01/15/1997,TOR,DAL @ DEN,W,240,122,40,79,50.6,15,26,57.7,27,38,71.1,11,31,42,32,27,7,18,18,44
01/11/1997,IND,GSW @ BOS,W,240,92,37,80,46.3,7,18,38.9,11,15,73.3,8,25,33,23,12,6,18,20,10
01/08/1997,DEN,SAS @ ATL,W,240,109,44,96,45.8,5,15,33.3,16,21,76.2,16,27,43,23,7,7,6,27,10
01/07/1997,MIA,PHI @ ORL,W,240,94,30,78,38.5,5,18,27.8,29,38,76.3,12,26,38,17,14,4,12,26,9
01/03/1997,VAN,SAS @ DEN,W,240,108,40,84,47.6,9,17,52.9,19,23,82.6,13,29,42,27,12,2,13,22,14
01/02/1997,PHI,SAS @ DEN,W,240,96,37,92,40.2,7,19,36.8,15,20,75.0,15,32,47,22,14,6,12,25,14
12/30/1996,HOU,SAS @ DEN,L,240,91,33,76,43.4,10,31,32.3,15,19,78.9,11,30,41,25,7,2,17,21,-8
12/28/1996,DAL,SAS @ VAN,L,240,90,32,74,43.2,6,21,28.6,20,30,66.7,12,32,44,15,9,7,17,26,-5
12/26/1996,SAS,SAS @ VAN,W,240,94,33,71,46.5,9,19,47.4,19,26,73.1,12,26,38,24,6,1,18,17,8
12/22/1996,DAL,ORL @ MIA,W,240,93,30,71,42.3,3,19,15.8,30,42,71.4,17,31,48,19,6,2,15,17,14
12/20/1996,LAC,POR @ SAC,W,240,102,35,69,50.7,7,18,38.9,25,30,83.3,7,31,38,26,11,7,21,23,16
12/18/1996,POR,POR @ SAC,W,240,106,34,70,48.6,10,22,45.5,28,33,84.8,9,26,35,21,5,2,16,22,4
12/17/1996,GSW,LAL @ MIL,W,240,123,42,79,53.2,10,19,52.6,29,41,70.7,9,32,41,34,21,6,12,23,40
12/14/1996,HOU,CHH @ CHI,L,240,100,35,77,45.5,7,20,35.0,23,30,76.7,15,22,37,22,10,5,16,24,-9
12/12/1996,MIL,CHH @ CHI,L,240,97,38,90,42.2,7,17,41.2,14,26,53.8,24,22,46,21,12,4,17,25,-3
12/11/1996,NJN,CHH @ CHI,L,240,101,39,89,43.8,8,23,34.8,15,23,65.2,15,27,42,24,15,3,15,17,-9
12/09/1996,PHI,SEA @ NJN,W,240,118,49,85,57.6,5,17,29.4,15,24,62.5,17,28,45,32,9,8,12,20,24
12/07/1996,CHH,CHH @ SEA,L,240,92,36,73,49.3,2,13,15.4,18,21,85.7,10,30,40,25,11,3,20,16,-2
12/05/1996,MIN,CHH @ SEA,W,240,117,41,80,51.3,4,16,25.0,31,35,88.6,11,31,42,30,13,12,12,22,31
12/03/1996,LAL,DAL @ MIA,L,240,106,39,79,49.4,6,17,35.3,22,32,68.8,15,26,41,22,7,2,13,23,-4
12/01/1996,UTA,DAL @ MIA,L,240,90,34,73,46.6,5,18,27.8,17,27,63.0,13,29,42,18,3,5,15,23,-6
11/29/1996,PHX,SAC @ NYK,W,240,105,40,80,50.0,7,22,31.8,18,30,60.0,9,31,40,29,13,3,14,16,13
11/27/1996,MIN,SAC @ NYK,W,240,106,36,72,50.0,9,17,52.9,25,34,73.5,10,29,39,27,9,9,18,18,8
