,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/19/2006,MEM,PHI @ CHA,L,290,92,34,97,35.1,6,25,24.0,18,23,78.3,11,34,45,23,11,5,17,18,-10
04/16/2006,SAS,IND @ TOR,L,240,90,33,76,43.4,4,12,33.3,20,21,95.2,5,24,29,16,7,1,10,20,-13
04/14/2006,IND,IND @ TOR,L,240,77,33,76,43.4,5,12,41.7,6,13,46.2,14,27,41,17,6,4,14,25,-12
04/12/2006,HOU,LAC @ SEA,W,240,82,28,74,37.8,3,10,30.0,23,28,82.1,17,22,39,11,5,8,15,18,3
04/11/2006,MEM,LAC @ SEA,L,240,76,31,75,41.3,2,10,20.0,12,16,75.0,12,30,42,20,9,2,17,25,-16
04/09/2006,ATL,DEN @ POR,W,240,84,35,77,45.5,3,6,50.0,11,13,84.6,14,26,40,20,5,7,17,23,1
04/07/2006,UTA,DET @ ORL,L,240,95,34,74,45.9,1,7,14.3,26,35,74.3,9,29,38,26,5,10,14,24,-8
04/05/2006,ATL,DET @ ORL,L,240,99,39,77,50.6,6,14,42.9,15,17,88.2,11,27,38,25,7,9,16,27,-2
04/04/2006,CHA,PHI @ CLE,L,240,92,36,79,45.6,1,6,16.7,19,28,67.9,11,35,46,22,7,4,23,23,-5
04/02/2006,GSW,PHI @ CLE,W,265,106,40,90,44.4,1,9,11.1,25,33,75.8,15,33,48,18,8,7,18,27,2
03/31/2006,DEN,MIA @ CLE,L,240,94,39,80,48.8,5,10,50.0,11,17,64.7,7,31,38,29,5,11,16,30,-12
03/29/2006,ORL,MIA @ CLE,W,240,103,42,76,55.3,3,6,50.0,16,22,72.7,10,26,36,27,9,4,15,21,12
03/26/2006,NYK,ORL @ MIN,W,240,98,27,68,39.7,4,10,40.0,40,51,78.4,5,36,41,21,7,5,15,30,4
03/24/2006,TOR,WAS @ LAC,L,240,77,29,73,39.7,4,19,21.1,15,20,75.0,6,28,34,21,3,1,12,17,-20
03/23/2006,NJN,WAS @ LAC,L,240,82,28,70,40.0,1,8,12.5,25,34,73.5,8,34,42,17,9,2,12,24,-4
03/21/2006,MIA,CHI @ IND,W,240,100,38,78,48.7,5,11,45.5,19,24,79.2,8,29,37,24,5,3,10,25,4
03/19/2006,SAC,CHI @ IND,W,240,95,38,79,48.1,2,5,40.0,17,20,85.0,6,27,33,22,13,6,21,31,6
03/16/2006,GSW,DAL @ NJN,L,240,97,37,86,43.0,3,11,27.3,20,25,80.0,12,30,42,24,9,6,12,27,-8
03/15/2006,LAL,DET @ TOR,L,240,89,35,77,45.5,1,4,25.0,18,18,100,8,24,32,25,8,4,10,17,-3
03/13/2006,LAC,DET @ TOR,L,240,87,33,75,44.0,2,13,15.4,19,23,82.6,5,28,33,17,9,3,12,25,-8
03/11/2006,PHX,CLE @ MIA,L,240,102,41,87,47.1,4,11,36.4,16,17,94.1,17,21,38,13,8,3,16,24,-8
03/10/2006,SEA,CLE @ MIA,L,240,96,40,84,47.6,2,12,16.7,14,19,73.7,12,24,36,29,8,5,17,23,-11
03/08/2006,UTA,PHI @ BOS,L,240,93,34,67,50.7,8,13,61.5,17,22,77.3,9,25,34,15,8,6,14,22,-3
03/07/2006,HOU,PHI @ BOS,L,240,87,34,87,39.1,4,10,40.0,15,21,71.4,9,34,43,22,7,7,8,27,-6
03/05/2006,GSW,IND @ PHI,W,240,103,44,97,45.4,2,11,18.2,13,18,72.2,19,33,52,26,5,3,18,23,13
03/01/2006,NJN,MIL @ PHX,W,240,100,38,68,55.9,5,9,55.6,19,29,65.5,8,36,44,23,6,4,18,19,10
02/28/2006,CHI,MIL @ PHX,L,240,100,35,74,47.3,5,14,35.7,25,30,83.3,4,31,35,20,5,5,16,28,-11
02/26/2006,MEM,UTA @ GSW,W,240,105,36,71,50.7,4,10,40.0,29,40,72.5,10,30,40,24,9,7,16,30,6
02/24/2006,DEN,UTA @ GSW,L,265,101,38,87,43.7,4,10,40.0,21,28,75.0,9,37,46,28,10,6,16,18,-1
02/21/2006,WAS,PHI @ MIL,L,240,78,34,79,43.0,3,13,23.1,7,9,77.8,9,26,35,19,9,3,20,29,-12
02/15/2006,SEA,GSW @ SAC,W,240,102,34,76,44.7,4,10,40.0,30,35,85.7,12,31,43,25,12,2,20,25,10
02/13/2006,TOR,WAS @ NOK,L,240,94,39,72,54.2,2,7,28.6,14,20,70.0,11,26,37,28,6,5,14,24,-4
02/11/2006,NOK,WAS @ NOK,L,240,94,33,80,41.3,2,6,33.3,26,38,68.4,18,36,54,20,7,11,14,29,-6
02/10/2006,UTA,WAS @ NOK,L,240,80,31,83,37.3,2,9,22.2,16,17,94.1,14,32,46,19,6,7,18,30,-14
02/08/2006,CLE,ATL @ SEA,L,240,91,33,85,38.8,4,17,23.5,21,25,84.0,9,32,41,23,5,2,7,29,-6
02/06/2006,PHX,BOS @ MIA,W,240,103,41,72,56.9,4,7,57.1,17,20,85.0,8,31,39,20,9,5,24,25,2
02/04/2006,GSW,BOS @ MIA,L,240,77,32,85,37.6,0,6,0.0,13,19,68.4,13,26,39,18,9,5,18,27,-32
02/03/2006,POR,SEA @ HOU,L,240,85,34,74,45.9,2,7,28.6,15,21,71.4,7,28,35,16,4,10,10,22,-4
02/01/2006,DET,SEA @ HOU,L,240,74,29,66,43.9,1,7,14.3,15,17,88.2,8,25,33,16,7,2,18,18,-16
01/30/2006,BOS,NYK @ ATL,W,240,110,41,72,56.9,4,9,44.4,24,29,82.8,10,33,43,23,6,8,16,26,25
01/28/2006,SAS,NYK @ ATL,L,240,88,36,72,50.0,2,7,28.6,14,23,60.9,11,25,36,12,5,8,16,23,-14
01/27/2006,HOU,MIA @ CHA,W,240,96,35,71,49.3,3,7,42.9,23,30,76.7,12,34,46,19,2,10,20,21,4
