,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/25/1993,UTH,BOS @ WAS,W,240,113,34,79,43.0,4,10,40.0,41,47,87.2,16,27,43,27,10,2,16,27,2
04/23/1993,DAL,BOS @ WAS,L,240,100,35,85,41.2,3,9,33.3,27,29,93.1,13,27,40,14,10,6,13,30,-3
04/22/1993,HOU,WAS @ MIA,L,265,110,42,93,45.2,3,10,30.0,23,27,85.2,15,24,39,25,14,6,12,28,-2
04/20/1993,LAL,WAS @ MIA,L,240,95,35,81,43.2,2,10,20.0,23,30,76.7,14,23,37,20,10,7,25,23,-12
04/18/1993,PHL,SAN @ SEA,L,240,79,37,90,41.1,0,5,0.0,5,11,45.5,16,28,44,24,9,6,15,21,-27
04/16/1993,POR,SAN @ SEA,L,240,109,44,88,50.0,2,8,25.0,19,22,86.4,9,18,27,30,8,2,10,32,-8
04/14/1993,PHX,BOS @ NJN,L,240,84,35,78,44.9,0,2,0.0,14,21,66.7,11,30,41,23,8,9,18,17,-14
04/13/1993,SEA,BOS @ NJN,L,240,95,33,62,53.2,2,3,66.7,27,37,73.0,6,20,26,15,7,4,28,24,-34
04/11/1993,POR,CHI @ DET,L,240,110,38,79,48.1,3,7,42.9,31,38,81.6,9,25,34,21,2,3,16,25,-17
04/09/1993,ORL,CHI @ DET,L,240,92,36,79,45.6,2,7,28.6,18,23,78.3,7,24,31,28,10,4,12,23,-3
04/07/1993,IND,HOU @ UTH,L,240,105,33,66,50.0,3,11,27.3,36,45,80.0,5,19,24,23,6,3,11,27,-8
04/04/1993,DEN,DAL @ LAC,L,240,94,34,79,43.0,2,9,22.2,24,29,82.8,17,26,43,17,4,0,20,24,-26
04/02/1993,SAN,DAL @ LAC,L,240,101,43,84,51.2,1,10,10.0,14,17,82.4,12,28,40,19,5,4,11,29,-7
03/31/1993,LAL,WAS @ IND,W,240,126,47,75,62.7,7,11,63.6,25,33,75.8,7,29,36,34,5,7,17,19,13
03/30/1993,GOS,WAS @ IND,W,240,103,37,75,49.3,1,7,14.3,28,32,87.5,9,25,34,23,10,2,20,25,3
03/28/1993,HOU,WAS @ IND,W,240,101,44,85,51.8,6,8,75.0,7,10,70.0,17,24,41,27,13,3,16,23,1
03/26/1993,GOS,POR @ CHH,L,240,91,40,79,50.6,0,5,0.0,11,15,73.3,11,21,32,30,10,5,14,21,-3
03/24/1993,SAN,CHH @ NJN,L,240,92,31,70,44.3,4,10,40.0,26,30,86.7,9,20,29,19,4,6,12,26,-13
03/23/1993,CHI,CHH @ NJN,L,240,100,33,72,45.8,6,13,46.2,28,32,87.5,12,22,34,20,6,7,15,24,-7
03/21/1993,CHH,CHH @ NJN,L,240,95,38,82,46.3,2,5,40.0,17,21,81.0,10,29,39,25,7,6,14,23,-4
03/19/1993,ATL,ORL @ DEN,L,240,103,46,93,49.5,2,8,25.0,9,13,69.2,14,19,33,25,5,3,14,23,-18
03/18/1993,CHH,ORL @ DEN,L,240,85,33,84,39.3,1,6,16.7,18,24,75.0,13,25,38,19,8,3,16,29,-28
03/16/1993,DEN,ORL @ DAL,W,240,100,45,92,48.9,0,1,0.0,10,11,90.9,15,27,42,30,5,6,12,26,3
03/14/1993,LAC,ORL @ DAL,L,240,107,39,79,49.4,1,3,33.3,28,34,82.4,15,22,37,30,11,9,21,19,-17
03/12/1993,LAC,SEA @ MIA,L,240,93,36,80,45.0,0,3,0.0,21,26,80.8,13,26,39,22,11,3,25,20,-24
03/11/1993,SAC,SEA @ MIA,L,240,95,40,77,51.9,0,3,0.0,15,21,71.4,12,37,49,25,3,7,25,30,-14
03/09/1993,UTH,MIA @ HOU,L,240,107,44,80,55.0,1,7,14.3,18,19,94.7,8,30,38,28,3,6,16,34,-9
03/08/1993,PHL,MIA @ HOU,L,240,83,32,82,39.0,3,11,27.3,16,24,66.7,16,28,44,26,5,10,18,17,-9
03/06/1993,SAN,MIA @ HOU,W,240,106,41,81,50.6,3,10,30.0,21,23,91.3,7,26,33,28,9,7,9,32,1
03/04/1993,CLE,HOU @ DAL,L,240,95,38,83,45.8,3,7,42.9,16,17,94.1,11,31,42,27,6,2,10,29,-8
