,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Aaron Gordon,23:26,4.0,9.0,44.4,3.0,5.0,60.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,4.0,11.0,9.0,01/15/2022,Los Angeles Lakers,22.25
Jeff Green,28:33,10.0,14.0,71.4,4.0,5.0,80.0,2.0,2.0,100.0,0.0,3.0,3.0,4.0,1.0,0.0,0.0,2.0,26.0,21.0,01/15/2022,Los Angeles Lakers,39.75
Nikola Jokic,28:10,7.0,12.0,58.3,1.0,2.0,50.0,2.0,2.0,100.0,2.0,10.0,12.0,13.0,1.0,0.0,3.0,1.0,17.0,16.0,01/15/2022,Los Angeles Lakers,52.5
Will Barton,22:33,4.0,5.0,80.0,2.0,2.0,100.0,2.0,2.0,100.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,12.0,5.0,01/15/2022,Los Angeles Lakers,17.75
Monte Morris,21:40,3.0,8.0,37.5,2.0,2.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,10.0,3.0,01/15/2022,Los Angeles Lakers,16.5
Bones Hyland,32:32,8.0,15.0,53.3,6.0,10.0,60.0,5.0,5.0,100.0,1.0,9.0,10.0,2.0,2.0,0.0,2.0,3.0,27.0,34.0,01/15/2022,Los Angeles Lakers,48.5
Zeke Nnaji,23:30,3.0,11.0,27.3,1.0,4.0,25.0,1.0,2.0,50.0,3.0,8.0,11.0,0.0,1.0,1.0,0.0,4.0,8.0,27.0,01/15/2022,Los Angeles Lakers,26.25
Facundo Campazzo,26:20,3.0,6.0,50.0,1.0,4.0,25.0,2.0,2.0,100.0,0.0,3.0,3.0,5.0,1.0,0.0,0.0,2.0,9.0,34.0,01/15/2022,Los Angeles Lakers,22.75
Davon Reed,26:31,4.0,7.0,57.1,3.0,4.0,75.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,1.0,1.0,0.0,1.0,11.0,33.0,01/15/2022,Los Angeles Lakers,24.5
James Ennis III,6:45,1.0,4.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,01/15/2022,Los Angeles Lakers,9.0
