,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Aaron Gordon,29:14,5.0,9.0,55.6,0.0,1.0,0.0,2.0,4.0,50.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,12.0,8.0,03/04/2022,Houston Rockets,20.25
Jeff Green,27:44,3.0,8.0,37.5,1.0,3.0,33.3,7.0,7.0,100.0,1.0,3.0,4.0,2.0,0.0,1.0,1.0,2.0,14.0,9.0,03/04/2022,Houston Rockets,24.0
DeMarcus Cousins,23:33,10.0,14.0,71.4,3.0,4.0,75.0,8.0,9.0,88.9,3.0,6.0,9.0,4.0,3.0,1.0,4.0,5.0,31.0,11.0,03/04/2022,Houston Rockets,55.75
Will Barton,29:26,4.0,10.0,40.0,2.0,6.0,33.3,1.0,2.0,50.0,0.0,3.0,3.0,2.0,0.0,1.0,1.0,1.0,11.0,11.0,03/04/2022,Houston Rockets,20.25
Monte Morris,26:23,4.0,8.0,50.0,2.0,2.0,100.0,0.0,0.0,0.0,1.0,5.0,6.0,4.0,1.0,0.0,0.0,1.0,10.0,10.0,03/04/2022,Houston Rockets,26.5
JaMychal Green,24:27,6.0,14.0,42.9,0.0,4.0,0.0,2.0,2.0,100.0,3.0,6.0,9.0,2.0,2.0,1.0,1.0,5.0,14.0,4.0,03/04/2022,Houston Rockets,33.75
Bones Hyland,19:51,2.0,7.0,28.6,2.0,5.0,40.0,5.0,5.0,100.0,0.0,2.0,2.0,5.0,3.0,0.0,2.0,2.0,11.0,6.0,03/04/2022,Houston Rockets,27.0
Bryn Forbes,18:34,3.0,9.0,33.3,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,4.0,03/04/2022,Houston Rockets,7.0
Davon Reed,20:16,2.0,6.0,33.3,2.0,4.0,50.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,6.0,6.0,03/04/2022,Houston Rockets,14.25
Facundo Campazzo,19:05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,7.0,03/04/2022,Houston Rockets,8.5
Markus Howard,1:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,03/04/2022,Houston Rockets,0.0
