,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Will Barton,26:56,6.0,11.0,54.5,2.0,5.0,40.0,0.0,0.0,0.0,1.0,5.0,6.0,5.0,1.0,0.0,1.0,3.0,14.0,3.0,01/23/2022,Detroit Pistons,31.5
Aaron Gordon,31:15,5.0,8.0,62.5,1.0,3.0,33.3,2.0,4.0,50.0,1.0,3.0,4.0,3.0,1.0,0.0,4.0,2.0,13.0,3.0,01/23/2022,Detroit Pistons,23.0
Nikola Jokic,36:06,12.0,19.0,63.2,1.0,6.0,16.7,9.0,10.0,90.0,2.0,7.0,9.0,8.0,2.0,1.0,3.0,1.0,34.0,12.0,01/23/2022,Detroit Pistons,62.25
Austin Rivers,33:45,4.0,7.0,57.1,1.0,4.0,25.0,2.0,3.0,66.7,0.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,11.0,3.0,01/23/2022,Detroit Pistons,19.75
Monte Morris,29:51,1.0,9.0,11.1,0.0,2.0,0.0,2.0,2.0,100.0,0.0,2.0,2.0,7.0,0.0,0.0,1.0,0.0,4.0,1.0,01/23/2022,Detroit Pistons,16.5
Bryn Forbes,20:44,4.0,9.0,44.4,2.0,5.0,40.0,2.0,2.0,100.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,12.0,4.0,01/23/2022,Detroit Pistons,14.25
Facundo Campazzo,20:36,4.0,6.0,66.7,1.0,2.0,50.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,1.0,1.0,9.0,2.0,01/23/2022,Detroit Pistons,18.75
Zeke Nnaji,16:45,5.0,5.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,12.0,3.0,01/23/2022,Detroit Pistons,16.75
DeMarcus Cousins,11:49,1.0,7.0,14.3,0.0,3.0,0.0,0.0,2.0,0.0,1.0,5.0,6.0,1.0,0.0,0.0,1.0,4.0,2.0,-4.0,01/23/2022,Detroit Pistons,10.5
Davon Reed,12:13,2.0,4.0,50.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,01/23/2022,Detroit Pistons,8.25
