,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Aaron Gordon,32:04,7.0,13.0,53.8,1.0,3.0,33.3,1.0,1.0,100.0,3.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,16.0,28.0,12/11/2021,San Antonio Spurs,31.0
Jeff Green,24:17,2.0,2.0,100.0,0.0,0.0,0.0,4.0,4.0,100.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,4.0,8.0,17.0,12/11/2021,San Antonio Spurs,15.25
Nikola Jokic,34:12,15.0,24.0,62.5,4.0,6.0,66.7,1.0,1.0,100.0,2.0,15.0,17.0,8.0,1.0,2.0,5.0,3.0,35.0,32.0,12/11/2021,San Antonio Spurs,73.75
Davon Reed,16:42,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,2.0,2.0,0.0,0.0,2.0,2.0,3.0,12/11/2021,San Antonio Spurs,17.75
Monte Morris,31:01,7.0,12.0,58.3,4.0,8.0,50.0,1.0,1.0,100.0,0.0,3.0,3.0,4.0,1.0,2.0,3.0,0.0,19.0,20.0,12/11/2021,San Antonio Spurs,35.25
Zeke Nnaji,16:16,0.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,100.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,-4.0,12/11/2021,San Antonio Spurs,4.5
Facundo Campazzo,29:04,2.0,5.0,40.0,1.0,3.0,33.3,3.0,3.0,100.0,2.0,0.0,2.0,8.0,1.0,1.0,0.0,1.0,8.0,-2.0,12/11/2021,San Antonio Spurs,27.0
Bones Hyland,22:49,6.0,12.0,50.0,4.0,9.0,44.4,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,4.0,16.0,3.0,12/11/2021,San Antonio Spurs,25.25
Markus Howard,21:00,7.0,15.0,46.7,6.0,12.0,50.0,1.0,2.0,50.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,21.0,-8.0,12/11/2021,San Antonio Spurs,25.25
JaMychal Green,7:09,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,2.0,12/11/2021,San Antonio Spurs,6.75
Vlatko Cancar,3:31,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-10.0,12/11/2021,San Antonio Spurs,2.0
Petr Cornelie,1:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,-6.0,12/11/2021,San Antonio Spurs,2.5
