,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Aaron Gordon,31:44,2.0,11.0,18.2,1.0,3.0,33.3,5.0,6.0,83.3,2.0,9.0,11.0,1.0,0.0,1.0,1.0,2.0,10.0,-12.0,03/10/2022,Golden State Warriors,27.25
Jeff Green,28:53,3.0,5.0,60.0,0.0,0.0,0.0,5.0,5.0,100.0,4.0,1.0,5.0,1.0,1.0,0.0,0.0,1.0,11.0,-15.0,03/10/2022,Golden State Warriors,20.75
Nikola Jokic,31:45,9.0,21.0,42.9,0.0,8.0,0.0,5.0,6.0,83.3,1.0,11.0,12.0,9.0,1.0,1.0,5.0,4.0,23.0,-7.0,03/10/2022,Golden State Warriors,53.0
Austin Rivers,30:57,1.0,6.0,16.7,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0,2.0,-7.0,03/10/2022,Golden State Warriors,7.5
Monte Morris,30:25,8.0,14.0,57.1,3.0,5.0,60.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,1.0,1.0,0.0,19.0,-7.0,03/10/2022,Golden State Warriors,29.75
Bones Hyland,21:58,4.0,8.0,50.0,1.0,3.0,33.3,1.0,2.0,50.0,0.0,4.0,4.0,2.0,1.0,0.0,0.0,3.0,10.0,-6.0,03/10/2022,Golden State Warriors,20.5
JaMychal Green,17:29,2.0,5.0,40.0,0.0,1.0,0.0,2.0,2.0,100.0,3.0,3.0,6.0,1.0,0.0,1.0,0.0,0.0,6.0,3.0,03/10/2022,Golden State Warriors,17.0
Bryn Forbes,17:03,1.0,5.0,20.0,1.0,4.0,25.0,3.0,3.0,100.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,6.0,-4.0,03/10/2022,Golden State Warriors,9.25
DeMarcus Cousins,13:30,3.0,6.0,50.0,0.0,1.0,0.0,3.0,6.0,50.0,1.0,2.0,3.0,0.0,1.0,0.0,3.0,3.0,9.0,0.0,03/10/2022,Golden State Warriors,13.25
Davon Reed,15:54,2.0,3.0,66.7,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,6.0,2.0,03/10/2022,Golden State Warriors,13.5
Facundo Campazzo,0:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,03/10/2022,Golden State Warriors,0.0
Markus Howard,0:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03/10/2022,Golden State Warriors,0.0
