,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Harrison Barnes,28:27,3.0,7.0,42.9,3.0,5.0,60.0,5.0,8.0,62.5,1.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,14.0,4.0,01/10/2022,Cleveland Cavaliers,24.25
Marvin Bagley III,20:25,3.0,8.0,37.5,0.0,0.0,0.0,2.0,2.0,100.0,6.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0,-2.0,01/10/2022,Cleveland Cavaliers,20.5
Alex Len,23:55,2.0,13.0,15.4,0.0,2.0,0.0,0.0,0.0,0.0,6.0,4.0,10.0,1.0,0.0,1.0,1.0,2.0,4.0,-9.0,01/10/2022,Cleveland Cavaliers,19.5
Tyrese Haliburton,36:27,8.0,16.0,50.0,2.0,6.0,33.3,3.0,4.0,75.0,0.0,2.0,2.0,8.0,3.0,1.0,3.0,2.0,21.0,-8.0,01/10/2022,Cleveland Cavaliers,43.0
De'Aaron Fox,31:06,5.0,14.0,35.7,0.0,1.0,0.0,2.0,2.0,100.0,0.0,4.0,4.0,4.0,2.0,0.0,2.0,4.0,12.0,1.0,01/10/2022,Cleveland Cavaliers,26.0
Neemias Queta,24:06,4.0,7.0,57.1,0.0,0.0,0.0,3.0,4.0,75.0,1.0,4.0,5.0,1.0,1.0,0.0,1.0,4.0,11.0,8.0,01/10/2022,Cleveland Cavaliers,20.25
Buddy Hield,27:17,7.0,11.0,63.6,5.0,8.0,62.5,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,1.0,0.0,2.0,19.0,2.0,01/10/2022,Cleveland Cavaliers,35.75
Davion Mitchell,22:15,1.0,2.0,50.0,1.0,1.0,100.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,-1.0,01/10/2022,Cleveland Cavaliers,5.5
Chimezie Metu,22:37,5.0,11.0,45.5,3.0,6.0,50.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,1.0,0.0,2.0,1.0,13.0,-2.0,01/10/2022,Cleveland Cavaliers,21.75
Terence Davis,3:26,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,01/10/2022,Cleveland Cavaliers,3.25
