,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Terence Davis,19:32,3.0,8.0,37.5,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,5.0,6.0,-4.0,10/22/2021,Utah Jazz,11.25
Harrison Barnes,37:33,9.0,20.0,45.0,2.0,6.0,33.3,5.0,6.0,83.3,5.0,10.0,15.0,2.0,1.0,0.0,3.0,0.0,25.0,-12.0,10/22/2021,Utah Jazz,48.25
Richaun Holmes,17:50,3.0,5.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,10.0,2.0,1.0,3.0,1.0,6.0,6.0,7.0,10/22/2021,Utah Jazz,29.0
Tyrese Haliburton,35:02,7.0,12.0,58.3,0.0,2.0,0.0,1.0,1.0,100.0,0.0,3.0,3.0,6.0,3.0,1.0,2.0,0.0,15.0,-17.0,10/22/2021,Utah Jazz,34.75
De'Aaron Fox,35:10,5.0,19.0,26.3,0.0,5.0,0.0,2.0,4.0,50.0,2.0,1.0,3.0,5.0,5.0,0.0,3.0,2.0,12.0,2.0,10/22/2021,Utah Jazz,31.75
Buddy Hield,26:03,9.0,21.0,42.9,6.0,15.0,40.0,0.0,0.0,0.0,2.0,5.0,7.0,1.0,0.0,0.0,4.0,2.0,24.0,0.0,10/22/2021,Utah Jazz,35.25
Alex Len,22:34,1.0,2.0,50.0,0.0,0.0,0.0,6.0,8.0,75.0,1.0,3.0,4.0,0.0,0.0,1.0,0.0,4.0,8.0,-12.0,10/22/2021,Utah Jazz,15.0
Davion Mitchell,31:33,1.0,8.0,12.5,0.0,4.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,2.0,3.0,-11.0,10/22/2021,Utah Jazz,18.25
Marvin Bagley III,10:27,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,10/22/2021,Utah Jazz,6.5
Tristan Thompson,4:16,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,10/22/2021,Utah Jazz,2.5
