,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Harrison Barnes,26:07,1.0,4.0,25.0,1.0,3.0,33.3,0.0,2.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,-13.0,04/09/2022,LA Clippers,9.75
Trey Lyles,19:38,6.0,10.0,60.0,1.0,3.0,33.3,2.0,3.0,66.7,1.0,5.0,6.0,0.0,1.0,0.0,0.0,1.0,15.0,-6.0,04/09/2022,LA Clippers,25.0
Damian Jones,28:39,4.0,7.0,57.1,0.0,1.0,0.0,4.0,7.0,57.1,1.0,3.0,4.0,2.0,4.0,0.0,4.0,3.0,12.0,-17.0,04/09/2022,LA Clippers,26.0
Justin Holiday,17:50,2.0,6.0,33.3,2.0,5.0,40.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,6.0,-3.0,04/09/2022,LA Clippers,19.5
Davion Mitchell,37:48,10.0,18.0,55.6,0.0,3.0,0.0,2.0,2.0,100.0,0.0,1.0,1.0,7.0,0.0,0.0,2.0,2.0,22.0,-20.0,04/09/2022,LA Clippers,32.75
Donte DiVincenzo,20:17,3.0,7.0,42.9,1.0,3.0,33.3,1.0,2.0,50.0,0.0,4.0,4.0,3.0,1.0,0.0,3.0,0.0,8.0,-9.0,04/09/2022,LA Clippers,18.5
Chimezie Metu,20:44,4.0,8.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,9.0,10.0,0.0,1.0,0.0,0.0,1.0,9.0,-6.0,04/09/2022,LA Clippers,24.0
Jeremy Lamb,26:49,2.0,8.0,25.0,1.0,6.0,16.7,1.0,1.0,100.0,1.0,3.0,4.0,4.0,1.0,0.0,1.0,2.0,6.0,-12.0,04/09/2022,LA Clippers,19.0
Josh Jackson,22:47,3.0,11.0,27.3,0.0,2.0,0.0,1.0,1.0,100.0,2.0,3.0,5.0,2.0,2.0,0.0,2.0,3.0,7.0,-7.0,04/09/2022,LA Clippers,19.25
Neemias Queta,19:21,3.0,7.0,42.9,0.0,0.0,0.0,4.0,6.0,66.7,1.0,0.0,1.0,2.0,0.0,2.0,1.0,3.0,10.0,-2.0,04/09/2022,LA Clippers,17.75
