,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Harrison Barnes,31:12,5.0,10.0,50.0,2.0,5.0,40.0,1.0,1.0,100.0,2.0,5.0,7.0,2.0,1.0,1.0,1.0,3.0,13.0,-15.0,01/09/2022,Portland Trail Blazers,29.25
Marvin Bagley III,20:33,2.0,8.0,25.0,0.0,1.0,0.0,2.0,2.0,100.0,1.0,3.0,4.0,0.0,0.0,1.0,2.0,1.0,6.0,-5.0,01/09/2022,Portland Trail Blazers,12.0
Alex Len,23:23,7.0,13.0,53.8,0.0,0.0,0.0,2.0,2.0,100.0,3.0,7.0,10.0,0.0,0.0,0.0,0.0,2.0,16.0,-5.0,01/09/2022,Portland Trail Blazers,28.5
Tyrese Haliburton,35:11,6.0,11.0,54.5,2.0,6.0,33.3,3.0,4.0,75.0,0.0,1.0,1.0,9.0,2.0,1.0,2.0,1.0,17.0,-8.0,01/09/2022,Portland Trail Blazers,37.75
De'Aaron Fox,35:43,6.0,14.0,42.9,1.0,4.0,25.0,1.0,4.0,25.0,0.0,5.0,5.0,2.0,0.0,1.0,3.0,2.0,14.0,-12.0,01/09/2022,Portland Trail Blazers,24.25
Tristan Thompson,15:28,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,-9.0,01/09/2022,Portland Trail Blazers,8.75
Buddy Hield,29:02,4.0,13.0,30.8,2.0,8.0,25.0,0.0,0.0,0.0,1.0,6.0,7.0,2.0,2.0,0.0,2.0,3.0,10.0,-15.0,01/09/2022,Portland Trail Blazers,25.75
Chimezie Metu,12:58,1.0,2.0,50.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,01/09/2022,Portland Trail Blazers,11.25
Davion Mitchell,21:05,1.0,7.0,14.3,0.0,3.0,0.0,1.0,2.0,50.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,-10.0,01/09/2022,Portland Trail Blazers,9.0
Terence Davis,13:05,0.0,3.0,0.0,0.0,3.0,0.0,2.0,2.0,100.0,0.0,3.0,3.0,3.0,0.0,0.0,2.0,2.0,2.0,0.0,01/09/2022,Portland Trail Blazers,9.25
Jahmi'us Ramsey,1:10,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,01/09/2022,Portland Trail Blazers,3.25
Robert Woodard II,1:10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,01/09/2022,Portland Trail Blazers,0.0
