,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Harrison Barnes,30:24,3.0,9.0,33.3,0.0,3.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,2.0,0.0,0.0,2.0,1.0,6.0,-20.0,02/14/2022,Brooklyn Nets,16.75
Maurice Harkless,17:53,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,50.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,-20.0,02/14/2022,Brooklyn Nets,3.0
Domantas Sabonis,25:39,4.0,11.0,36.4,0.0,2.0,0.0,1.0,3.0,33.3,1.0,8.0,9.0,2.0,1.0,1.0,3.0,3.0,9.0,-10.0,02/14/2022,Brooklyn Nets,25.75
Justin Holiday,31:49,3.0,12.0,25.0,1.0,6.0,16.7,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,7.0,-8.0,02/14/2022,Brooklyn Nets,15.0
De'Aaron Fox,33:11,9.0,18.0,50.0,2.0,5.0,40.0,6.0,7.0,85.7,1.0,1.0,2.0,3.0,0.0,0.0,2.0,3.0,26.0,-21.0,02/14/2022,Brooklyn Nets,33.0
Davion Mitchell,26:07,5.0,14.0,35.7,3.0,6.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,13.0,-11.0,02/14/2022,Brooklyn Nets,20.0
Richaun Holmes,22:21,2.0,6.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,0.0,1.0,1.0,3.0,2.0,4.0,-14.0,02/14/2022,Brooklyn Nets,14.0
Chimezie Metu,19:26,1.0,5.0,20.0,1.0,4.0,25.0,4.0,4.0,100.0,3.0,1.0,4.0,1.0,0.0,0.0,2.0,1.0,7.0,-9.0,02/14/2022,Brooklyn Nets,13.0
Donte DiVincenzo,26:42,4.0,11.0,36.4,2.0,6.0,33.3,2.0,2.0,100.0,0.0,8.0,8.0,2.0,5.0,0.0,1.0,1.0,12.0,9.0,02/14/2022,Brooklyn Nets,35.5
Trey Lyles,3:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-8.0,02/14/2022,Brooklyn Nets,0.75
Josh Jackson,3:14,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-8.0,02/14/2022,Brooklyn Nets,-0.5
